               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.067761,            0.019085,            0.033423,             0.16091,             0.76364,             0.22778,             0.15149,            0.073354,            0.009424,            0.030405,            0.021338,           0.0083383,           0.0083383
                  22,            0.071628,            0.016072,            0.032131,             0.33042,             0.74524,             0.45967,             0.13552,            0.063366,           0.0093148,            0.030081,            0.017704,           0.0087036,           0.0087036
                  23,            0.066372,            0.018917,            0.033526,              0.4329,             0.74555,             0.48533,              0.1597,            0.075262,           0.0094059,             0.02988,            0.014067,           0.0090674,           0.0090674
                  24,             0.07568,             0.01595,              0.0315,             0.32621,             0.78333,             0.38792,             0.13758,            0.060197,           0.0095141,            0.029364,             0.01043,           0.0094296,           0.0094296
                  25,            0.062916,            0.015362,            0.032646,             0.27895,             0.64167,             0.34827,            0.085803,            0.066029,           0.0089824,            0.028741,            0.009505,            0.009505,            0.009505
                  26,            0.069958,            0.016273,            0.032382,             0.36486,                 0.7,             0.46945,             0.20669,            0.058583,           0.0091863,            0.028239,            0.009505,            0.009505,            0.009505
                  27,            0.060996,            0.016154,            0.031271,             0.40836,               0.725,             0.55492,             0.16055,            0.054235,           0.0089207,            0.027746,           0.0094852,           0.0094852,           0.0094852
                  28,            0.052673,            0.015713,             0.02934,             0.46975,                 0.6,             0.51527,             0.32168,             0.06424,           0.0093622,            0.027517,           0.0094654,           0.0094654,           0.0094654
                  29,            0.065974,              0.0177,            0.031112,             0.13143,             0.58876,             0.19689,            0.071007,            0.062321,           0.0089978,            0.027394,           0.0094456,           0.0094456,           0.0094456
                  30,            0.063167,            0.017751,            0.029606,             0.30275,             0.65833,               0.508,              0.2633,            0.053323,           0.0091223,            0.026869,           0.0094258,           0.0094258,           0.0094258
                  31,            0.053796,            0.017105,            0.029267,             0.77804,             0.43333,             0.48349,              0.2541,            0.066109,           0.0088526,            0.027359,            0.009406,            0.009406,            0.009406
                  32,            0.069721,            0.014372,            0.031202,             0.25284,               0.675,             0.36611,             0.10642,            0.060483,           0.0086745,            0.027542,           0.0093862,           0.0093862,           0.0093862
                  33,            0.061589,            0.016175,            0.031495,             0.26058,               0.975,             0.48502,             0.26744,             0.05971,           0.0084227,             0.02768,           0.0093664,           0.0093664,           0.0093664
                  34,            0.059063,            0.016667,            0.031926,             0.28426,             0.84167,             0.46981,             0.25883,            0.051851,           0.0085365,            0.027727,           0.0093466,           0.0093466,           0.0093466
                  35,            0.058111,            0.018604,            0.029926,             0.75755,             0.37189,             0.40938,             0.21213,            0.058753,           0.0087491,            0.027514,           0.0093268,           0.0093268,           0.0093268
                  36,            0.060221,            0.014993,            0.029753,             0.22549,             0.97548,             0.48744,             0.32483,            0.059414,           0.0087538,            0.027357,            0.009307,            0.009307,            0.009307
                  37,            0.060261,            0.017201,            0.030029,             0.40134,             0.95833,             0.64227,             0.25638,            0.043017,            0.008324,            0.027571,           0.0092872,           0.0092872,           0.0092872
                  38,            0.043369,            0.015523,            0.030369,              0.2099,             0.93333,             0.32615,             0.14083,            0.044602,           0.0086174,            0.027551,           0.0092674,           0.0092674,           0.0092674
                  39,            0.048499,             0.01637,            0.029957,             0.37025,             0.85833,             0.57391,             0.25186,            0.046103,           0.0084831,            0.027869,           0.0092476,           0.0092476,           0.0092476
                  40,            0.051369,            0.014699,            0.029725,             0.24232,                0.85,             0.36173,             0.16514,            0.050906,           0.0084432,            0.028223,           0.0092278,           0.0092278,           0.0092278
                  41,            0.048137,            0.015058,            0.029681,             0.34303,             0.57387,             0.44549,             0.21431,            0.048505,           0.0084385,            0.027444,            0.009208,            0.009208,            0.009208
                  42,            0.048213,            0.012481,            0.029656,             0.44386,             0.58677,              0.4923,             0.30765,            0.043281,           0.0081189,            0.027474,           0.0091882,           0.0091882,           0.0091882
                  43,            0.049573,            0.013653,             0.02941,             0.32518,             0.61667,             0.43107,             0.22192,            0.054666,           0.0077384,            0.027444,           0.0091684,           0.0091684,           0.0091684
                  44,             0.05405,            0.014194,            0.028759,             0.36948,             0.64167,             0.52247,             0.31059,            0.038408,           0.0077709,            0.028103,           0.0091486,           0.0091486,           0.0091486
                  45,            0.044932,             0.01312,            0.029539,             0.43624,             0.85563,             0.54122,             0.25833,            0.041951,           0.0076754,            0.028975,           0.0091288,           0.0091288,           0.0091288
                  46,            0.042128,            0.013986,            0.029865,             0.46388,             0.81576,             0.54898,             0.35874,            0.054391,           0.0080032,            0.029896,            0.009109,            0.009109,            0.009109
                  47,            0.054414,            0.010933,            0.029502,             0.52576,             0.99397,             0.61818,             0.41327,            0.032748,           0.0074847,            0.028985,           0.0090892,           0.0090892,           0.0090892
                  48,            0.037298,            0.012339,            0.030668,              0.5127,             0.88325,             0.61924,             0.39257,            0.046663,           0.0078723,            0.029007,           0.0090694,           0.0090694,           0.0090694
                  49,            0.048215,            0.014243,            0.031103,             0.43963,               0.925,              0.5357,             0.32312,            0.044141,           0.0077631,            0.028677,           0.0090496,           0.0090496,           0.0090496
                  50,            0.046224,            0.011379,            0.029776,             0.50786,                   1,             0.63937,             0.24868,            0.047246,           0.0076523,            0.028787,           0.0090298,           0.0090298,           0.0090298
                  51,             0.05061,            0.010514,            0.027445,              0.4401,               0.675,             0.54224,             0.30097,            0.036732,           0.0071199,            0.029101,             0.00901,             0.00901,             0.00901
                  52,            0.036253,            0.011199,            0.030076,              0.4385,               0.675,             0.47787,              0.2252,            0.037461,           0.0069182,              0.0294,           0.0089902,           0.0089902,           0.0089902
                  53,            0.044458,            0.012586,            0.029625,             0.47601,                 0.9,             0.61263,             0.32701,            0.043291,           0.0067029,            0.028936,           0.0089704,           0.0089704,           0.0089704
                  54,             0.04148,            0.012329,            0.030046,             0.59692,             0.59167,             0.56625,             0.36924,            0.042412,           0.0070153,            0.028184,           0.0089506,           0.0089506,           0.0089506
                  55,            0.045902,            0.011778,            0.028527,             0.40467,             0.68802,             0.56411,             0.25382,               0.043,           0.0065653,            0.027062,           0.0089308,           0.0089308,           0.0089308
                  56,            0.045096,            0.011316,            0.026475,             0.44359,               0.625,             0.61076,              0.4238,            0.034661,           0.0065687,            0.027752,            0.008911,            0.008911,            0.008911
                  57,            0.039817,            0.010937,            0.030046,             0.48309,                0.65,             0.64942,             0.43199,            0.030411,           0.0064144,            0.027182,           0.0088912,           0.0088912,           0.0088912
                  58,            0.035123,            0.012306,            0.028522,             0.54993,                 0.8,             0.66934,             0.38718,              0.0314,           0.0068767,             0.02711,           0.0088714,           0.0088714,           0.0088714
                  59,            0.035313,            0.010805,            0.027736,             0.51504,                0.95,             0.73765,             0.47819,            0.030481,           0.0063068,            0.026563,           0.0088516,           0.0088516,           0.0088516
                  60,            0.036064,            0.011234,            0.029221,              0.4886,               0.975,             0.70046,             0.45513,            0.034588,            0.006279,             0.02676,           0.0088318,           0.0088318,           0.0088318
                  61,            0.040814,            0.011808,            0.031189,             0.48676,                0.85,             0.60379,             0.39341,            0.032451,            0.005962,            0.026553,            0.008812,            0.008812,            0.008812
                  62,            0.042686,           0.0092162,            0.028151,             0.37367,                0.95,             0.61661,              0.4351,            0.037892,           0.0058297,             0.02631,           0.0087922,           0.0087922,           0.0087922
                  63,            0.040254,            0.010091,            0.027626,              0.5396,                   1,             0.72858,             0.47113,            0.028774,           0.0056737,            0.025552,           0.0087724,           0.0087724,           0.0087724
                  64,             0.03389,            0.010796,            0.029316,             0.39031,                 0.8,             0.59992,              0.3534,            0.035763,           0.0059555,            0.025797,           0.0087526,           0.0087526,           0.0087526
                  65,            0.044317,            0.010225,            0.029813,              0.5257,                   1,               0.701,             0.37381,            0.039038,           0.0058058,            0.026227,           0.0087328,           0.0087328,           0.0087328
                  66,            0.036727,            0.010582,            0.028549,             0.53957,                   1,             0.82593,             0.59596,            0.028805,           0.0057421,            0.026353,            0.008713,            0.008713,            0.008713
                  67,            0.044503,           0.0088363,            0.029529,             0.57912,               0.975,             0.79247,             0.41615,            0.033883,           0.0056134,            0.025454,           0.0086932,           0.0086932,           0.0086932
                  68,            0.034506,            0.010542,            0.026539,             0.55271,               0.875,             0.81558,             0.53019,            0.030801,           0.0056854,            0.025347,           0.0086734,           0.0086734,           0.0086734
                  69,            0.039083,            0.010053,            0.027488,             0.59206,               0.975,             0.83579,             0.55038,            0.027949,           0.0053369,            0.024716,           0.0086536,           0.0086536,           0.0086536
                  70,            0.035482,            0.011253,            0.026881,             0.44925,             0.82842,             0.67283,             0.42692,            0.031036,            0.005597,             0.02386,           0.0086338,           0.0086338,           0.0086338
                  71,             0.04049,            0.010812,            0.027157,             0.56573,             0.94467,               0.759,              0.4858,            0.040537,           0.0055887,            0.023528,            0.008614,            0.008614,            0.008614
                  72,            0.038456,            0.010118,            0.027431,             0.57824,               0.925,             0.80541,              0.4666,            0.030729,           0.0057677,            0.023493,           0.0085942,           0.0085942,           0.0085942
                  73,            0.040271,            0.009709,              0.0272,             0.69977,             0.89338,             0.85061,              0.4993,            0.029437,            0.005366,            0.022402,           0.0085744,           0.0085744,           0.0085744
                  74,            0.032687,           0.0096636,            0.027936,             0.60488,             0.93578,             0.88259,             0.56719,            0.034259,            0.005769,            0.022652,           0.0085546,           0.0085546,           0.0085546
                  75,             0.03992,            0.011174,            0.027689,             0.67813,               0.925,             0.87195,             0.63545,            0.029178,           0.0052719,            0.021712,           0.0085348,           0.0085348,           0.0085348
                  76,            0.032542,           0.0096328,            0.026657,                0.57,               0.825,             0.78568,             0.51297,            0.033416,           0.0054534,            0.021715,            0.008515,            0.008515,            0.008515
                  77,             0.04054,           0.0095084,             0.02767,             0.67861,               0.975,             0.84318,             0.47485,            0.029611,           0.0052695,            0.020877,           0.0084952,           0.0084952,           0.0084952
                  78,            0.032764,            0.011381,             0.02591,             0.69675,                0.95,             0.88185,             0.55751,            0.031886,           0.0052618,            0.021088,           0.0084754,           0.0084754,           0.0084754
                  79,            0.031124,           0.0098588,            0.024705,             0.75299,             0.86146,               0.939,             0.59181,            0.033988,           0.0054943,            0.019881,           0.0084556,           0.0084556,           0.0084556
                  80,            0.039025,           0.0084832,            0.024655,             0.73654,             0.88779,             0.89065,             0.60114,            0.031843,           0.0054193,            0.019421,           0.0084358,           0.0084358,           0.0084358
                  81,            0.034739,           0.0091173,            0.025431,             0.83887,             0.94287,             0.96069,             0.65057,            0.032729,           0.0054169,            0.018194,            0.008416,            0.008416,            0.008416
                  82,            0.031857,           0.0089569,            0.022878,             0.88972,             0.93203,             0.98021,             0.64503,            0.030422,           0.0056042,            0.017201,           0.0083962,           0.0083962,           0.0083962
                  83,            0.031139,           0.0082301,             0.02278,             0.92479,             0.94863,             0.97672,             0.68424,            0.030508,           0.0053388,            0.016308,           0.0083764,           0.0083764,           0.0083764
                  84,            0.036829,           0.0098868,            0.023153,             0.89735,             0.97263,             0.97542,             0.65633,            0.024505,           0.0055552,            0.016187,           0.0083566,           0.0083566,           0.0083566
                  85,            0.031431,            0.010781,            0.022039,             0.88343,             0.90385,             0.97439,             0.52434,            0.031268,           0.0055273,            0.015647,           0.0083368,           0.0083368,           0.0083368
                  86,            0.033702,            0.010021,            0.021427,             0.89231,             0.98333,             0.98609,             0.58917,            0.028442,           0.0055135,            0.014006,            0.008317,            0.008317,            0.008317
                  87,            0.030054,            0.011138,            0.021476,             0.94526,              0.9701,             0.99381,             0.62003,            0.028365,           0.0054611,             0.01252,           0.0082972,           0.0082972,           0.0082972
                  88,             0.03595,            0.010022,            0.020613,             0.80228,             0.89458,             0.96437,             0.50306,            0.033728,           0.0056809,            0.014842,           0.0082774,           0.0082774,           0.0082774
                  89,            0.038838,           0.0089385,            0.021306,             0.95205,             0.95537,             0.99452,             0.61005,             0.02586,           0.0052451,             0.01141,           0.0082576,           0.0082576,           0.0082576
                  90,             0.03306,            0.010058,            0.021505,             0.83555,                   1,             0.94972,             0.53271,            0.034672,           0.0056177,            0.010659,           0.0082378,           0.0082378,           0.0082378
                  91,            0.039834,           0.0096277,            0.017556,             0.93448,                   1,               0.995,             0.71699,            0.026318,           0.0052622,           0.0099257,            0.008218,            0.008218,            0.008218
                  92,            0.032583,            0.010142,            0.017154,             0.80828,             0.84143,             0.90229,              0.5632,            0.027648,           0.0055805,            0.014455,           0.0081982,           0.0081982,           0.0081982
                  93,            0.034065,            0.010032,            0.019466,              0.9854,                   1,               0.995,             0.53692,            0.028164,           0.0052954,           0.0092674,           0.0081784,           0.0081784,           0.0081784
                  94,            0.031591,            0.009607,            0.016794,             0.89285,                   1,               0.995,             0.80544,            0.026877,           0.0054482,           0.0087945,           0.0081586,           0.0081586,           0.0081586
                  95,            0.033876,           0.0092337,            0.016892,              0.9427,                   1,               0.995,             0.42258,            0.030967,           0.0054849,           0.0081054,           0.0081388,           0.0081388,           0.0081388
                  96,            0.029631,           0.0088662,            0.015988,             0.88697,             0.90063,             0.99273,             0.60482,            0.029197,            0.005439,            0.007979,            0.008119,            0.008119,            0.008119
                  97,            0.036898,             0.01047,            0.015102,             0.94844,                   1,               0.995,             0.47949,            0.029046,           0.0052447,           0.0075157,           0.0080992,           0.0080992,           0.0080992
                  98,            0.034818,           0.0093886,            0.015094,             0.84097,             0.95942,             0.95431,              0.5514,            0.030873,           0.0051302,           0.0072984,           0.0080794,           0.0080794,           0.0080794
                  99,            0.035501,            0.010556,            0.013236,             0.81745,             0.92028,             0.95956,             0.52706,            0.034134,           0.0052153,           0.0071527,           0.0080596,           0.0080596,           0.0080596
                 100,            0.030618,           0.0077864,            0.012051,             0.97471,             0.98948,             0.99381,             0.62831,            0.022743,           0.0049117,           0.0072926,           0.0080398,           0.0080398,           0.0080398
                 101,            0.027576,           0.0096612,            0.012979,             0.92881,             0.94657,             0.98139,             0.55872,             0.02729,           0.0049586,           0.0074381,             0.00802,             0.00802,             0.00802
                 102,            0.028136,           0.0075827,            0.013489,             0.97905,             0.99416,               0.995,             0.69543,            0.025772,           0.0048315,           0.0075185,           0.0080002,           0.0080002,           0.0080002
                 103,            0.030477,            0.009588,            0.016237,             0.97823,                   1,               0.995,             0.59815,            0.033408,           0.0052308,           0.0069746,           0.0079804,           0.0079804,           0.0079804
                 104,            0.038325,            0.008373,            0.015393,             0.82346,             0.99491,             0.94146,             0.63692,            0.025611,           0.0048735,           0.0067047,           0.0079606,           0.0079606,           0.0079606
                 105,            0.028413,              0.0107,            0.012406,             0.82874,             0.95609,             0.96024,              0.5972,            0.030863,           0.0050639,           0.0069124,           0.0079408,           0.0079408,           0.0079408
                 106,            0.035988,            0.010486,            0.015343,             0.99313,             0.99724,               0.995,             0.76445,            0.024376,           0.0046327,            0.006395,            0.007921,            0.007921,            0.007921
                 107,            0.028668,           0.0093361,             0.01179,              0.7775,               0.975,             0.84147,             0.61395,            0.026771,           0.0049621,           0.0066978,           0.0079012,           0.0079012,           0.0079012
                 108,            0.027233,           0.0082352,            0.010453,             0.77335,             0.94259,             0.98449,             0.69799,            0.026768,           0.0052881,           0.0080997,           0.0078814,           0.0078814,           0.0078814
                 109,            0.032433,           0.0082317,            0.017111,             0.77916,             0.89128,             0.93531,             0.65511,            0.030661,           0.0046821,            0.013107,           0.0078616,           0.0078616,           0.0078616
                 110,             0.02775,           0.0089089,            0.012612,             0.95483,             0.98205,             0.99081,             0.65047,            0.022531,           0.0049648,            0.008772,           0.0078418,           0.0078418,           0.0078418
                 111,            0.029842,           0.0086357,             0.01519,             0.87826,              0.9043,             0.96559,              0.7655,            0.020299,           0.0046817,            0.012374,            0.007822,            0.007822,            0.007822
                 112,            0.028848,            0.010045,             0.01208,             0.70626,               0.925,             0.95515,              0.6256,            0.034129,           0.0057639,            0.010731,           0.0078022,           0.0078022,           0.0078022
                 113,            0.036527,            0.010625,            0.010423,             0.91208,             0.95953,             0.98086,             0.70244,            0.025569,           0.0046937,            0.005933,           0.0077824,           0.0077824,           0.0077824
                 114,            0.025185,           0.0071848,            0.012668,             0.99626,                   1,               0.995,             0.61627,            0.027051,           0.0050476,           0.0059374,           0.0077626,           0.0077626,           0.0077626
                 115,            0.028546,           0.0094938,            0.011214,             0.99639,                   1,               0.995,             0.76258,            0.023778,           0.0047867,            0.005721,           0.0077428,           0.0077428,           0.0077428
                 116,            0.031172,           0.0087482,            0.010957,             0.99564,                   1,               0.995,             0.62902,             0.02731,           0.0051771,           0.0055751,            0.007723,            0.007723,            0.007723
                 117,             0.03157,            0.010127,            0.011705,              0.9955,                   1,               0.995,             0.75901,            0.020616,           0.0045633,            0.005449,           0.0077032,           0.0077032,           0.0077032
                 118,            0.027234,           0.0095866,            0.012552,             0.99338,                   1,               0.995,             0.62433,            0.029334,           0.0053889,           0.0056241,           0.0076834,           0.0076834,           0.0076834
                 119,            0.029391,           0.0073888,           0.0099807,             0.93145,             0.99617,               0.995,             0.77203,            0.018456,           0.0047723,           0.0069227,           0.0076636,           0.0076636,           0.0076636
                 120,            0.026763,           0.0087201,            0.011021,             0.99197,                   1,               0.995,             0.77865,            0.021511,           0.0046442,           0.0053254,           0.0076438,           0.0076438,           0.0076438
                 121,            0.025156,           0.0080301,           0.0086014,              0.9329,                   1,             0.98617,              0.6452,            0.030231,            0.004853,            0.004911,            0.007624,            0.007624,            0.007624
                 122,             0.03001,           0.0080679,           0.0082356,             0.99667,                   1,               0.995,             0.82807,            0.022008,           0.0045331,           0.0048678,           0.0076042,           0.0076042,           0.0076042
                 123,            0.026628,           0.0064959,           0.0087993,             0.94162,                   1,             0.99262,             0.55606,             0.02734,           0.0048814,           0.0047099,           0.0075844,           0.0075844,           0.0075844
                 124,            0.029972,           0.0082663,            0.010155,             0.91869,                0.95,             0.98331,             0.69909,            0.022001,           0.0048099,           0.0048613,           0.0075646,           0.0075646,           0.0075646
                 125,            0.027527,           0.0075075,           0.0088429,             0.99016,                   1,               0.995,             0.71249,             0.02647,            0.004554,            0.004734,           0.0075448,           0.0075448,           0.0075448
                 126,            0.030996,           0.0092925,           0.0083911,             0.99495,                   1,               0.995,             0.79501,            0.020661,           0.0045522,           0.0047614,            0.007525,            0.007525,            0.007525
                 127,            0.027026,           0.0076467,            0.009486,             0.87043,             0.96775,             0.93667,             0.69514,            0.027442,           0.0046268,             0.00598,           0.0075052,           0.0075052,           0.0075052
                 128,            0.028457,           0.0084681,           0.0099044,             0.96459,             0.96817,               0.995,             0.81825,            0.019279,           0.0045068,           0.0073086,           0.0074854,           0.0074854,           0.0074854
                 129,            0.025145,           0.0087157,           0.0095368,             0.98139,             0.93656,             0.99452,             0.72617,            0.026602,           0.0046887,           0.0079972,           0.0074656,           0.0074656,           0.0074656
                 130,            0.027114,           0.0078427,            0.013268,               0.984,             0.96911,             0.99364,             0.83277,            0.017897,           0.0043439,           0.0075035,           0.0074458,           0.0074458,           0.0074458
                 131,             0.02576,           0.0090443,            0.007531,             0.97049,             0.98197,             0.99286,             0.73403,            0.025292,           0.0044774,           0.0066086,            0.007426,            0.007426,            0.007426
                 132,            0.029492,           0.0086963,           0.0097726,             0.96229,             0.93447,             0.98274,             0.82834,            0.017646,           0.0041214,            0.010153,           0.0074062,           0.0074062,           0.0074062
                 133,            0.025263,           0.0084017,            0.010437,             0.91665,             0.96592,              0.9831,             0.76461,            0.026671,           0.0044183,           0.0072719,           0.0073864,           0.0073864,           0.0073864
                 134,            0.029765,           0.0091331,            0.015828,             0.98384,                   1,               0.995,             0.75834,            0.022015,           0.0042742,           0.0041962,           0.0073666,           0.0073666,           0.0073666
                 135,            0.024245,           0.0067224,           0.0076277,             0.97021,                   1,             0.99381,             0.77093,            0.027259,           0.0044848,           0.0043093,           0.0073468,           0.0073468,           0.0073468
                 136,            0.027551,           0.0081832,           0.0092885,             0.99504,                   1,               0.995,             0.83458,            0.015157,           0.0041058,           0.0044268,            0.007327,            0.007327,            0.007327
                 137,            0.024128,           0.0081481,           0.0095974,              0.9949,                   1,               0.995,             0.75256,            0.025552,           0.0047014,           0.0045381,           0.0073072,           0.0073072,           0.0073072
                 138,            0.030225,           0.0090982,           0.0086418,             0.99465,                   1,               0.995,             0.81554,            0.017667,           0.0042744,           0.0046376,           0.0072874,           0.0072874,           0.0072874
                 139,            0.024983,           0.0083985,            0.012632,             0.94903,                   1,             0.98591,              0.8084,            0.023184,           0.0044011,           0.0046461,           0.0072676,           0.0072676,           0.0072676
                 140,            0.027882,           0.0090625,            0.010505,             0.99486,                   1,               0.995,              0.8136,            0.021795,            0.004256,           0.0045298,           0.0072478,           0.0072478,           0.0072478
                 141,            0.028743,            0.008044,           0.0090285,             0.99639,                   1,               0.995,             0.82747,            0.019238,           0.0044236,           0.0044382,            0.007228,            0.007228,            0.007228
                 142,            0.025211,           0.0093224,           0.0087911,             0.89952,              0.9843,             0.97966,             0.70956,            0.025017,           0.0045784,           0.0043695,           0.0072082,           0.0072082,           0.0072082
                 143,            0.029717,            0.010131,           0.0093117,             0.99622,                   1,               0.995,               0.812,            0.021752,           0.0041612,           0.0045302,           0.0071884,           0.0071884,           0.0071884
                 144,            0.023812,           0.0064748,           0.0083427,             0.99504,                   1,               0.995,             0.77282,            0.025997,           0.0046073,           0.0044343,           0.0071686,           0.0071686,           0.0071686
                 145,            0.029685,           0.0093306,           0.0076701,             0.98327,                   1,               0.995,             0.88267,            0.018838,           0.0042172,           0.0047523,           0.0071488,           0.0071488,           0.0071488
                 146,            0.024636,           0.0089808,           0.0077016,             0.98798,             0.98604,               0.995,             0.73473,            0.023573,           0.0042728,           0.0045802,            0.007129,            0.007129,            0.007129
                 147,            0.027866,           0.0095913,           0.0072525,             0.99719,                   1,               0.995,             0.85653,            0.017844,           0.0042155,           0.0043838,           0.0071092,           0.0071092,           0.0071092
                 148,             0.02081,           0.0078157,            0.010484,             0.99233,                   1,               0.995,             0.77341,            0.024651,           0.0045423,           0.0049286,           0.0070894,           0.0070894,           0.0070894
                 149,            0.030514,           0.0089526,           0.0069061,             0.99237,                   1,               0.995,             0.75206,            0.018409,           0.0041982,           0.0049414,           0.0070696,           0.0070696,           0.0070696
                 150,            0.025476,           0.0080208,             0.01004,             0.98024,                   1,               0.995,              0.8549,            0.022198,           0.0042728,           0.0051073,           0.0070498,           0.0070498,           0.0070498
                 151,             0.02635,           0.0078359,            0.006486,             0.96273,                   1,               0.995,             0.77775,            0.018359,            0.004264,           0.0054235,             0.00703,             0.00703,             0.00703
                 152,            0.023136,           0.0074118,            0.010782,             0.94573,                   1,             0.99339,             0.74073,            0.023076,           0.0042925,           0.0057177,           0.0070102,           0.0070102,           0.0070102
                 153,            0.028127,           0.0085064,           0.0076902,             0.95722,                   1,               0.995,             0.84771,            0.020086,           0.0042344,           0.0052952,           0.0069904,           0.0069904,           0.0069904
                 154,            0.025148,           0.0071832,           0.0072513,             0.96051,             0.95195,             0.98808,              0.7341,            0.022069,           0.0042936,           0.0069233,           0.0069706,           0.0069706,           0.0069706
                 155,            0.023562,           0.0090542,            0.019221,             0.94878,                   1,               0.995,             0.89735,            0.017394,           0.0040516,           0.0057799,           0.0069508,           0.0069508,           0.0069508
                 156,            0.023748,           0.0070456,           0.0077052,             0.95338,             0.99706,               0.995,             0.66574,            0.026357,            0.004405,           0.0056379,            0.006931,            0.006931,            0.006931
                 157,            0.030046,            0.007519,           0.0084664,             0.98627,                   1,               0.995,             0.87273,            0.019025,           0.0041381,            0.004718,           0.0069112,           0.0069112,           0.0069112
                 158,            0.023059,           0.0066134,            0.005814,             0.99014,                   1,               0.995,             0.71769,            0.022744,           0.0044842,           0.0043865,           0.0068914,           0.0068914,           0.0068914
                 159,             0.02727,           0.0091382,           0.0087638,             0.99638,                   1,               0.995,             0.85793,            0.017993,           0.0041827,           0.0041715,           0.0068716,           0.0068716,           0.0068716
                 160,            0.019298,           0.0062523,           0.0082011,             0.99693,                   1,               0.995,             0.76883,            0.018901,           0.0042739,           0.0039923,           0.0068518,           0.0068518,           0.0068518
