               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.027687,           0.0083337,            0.013449,             0.81495,             0.84787,             0.93745,             0.69508,            0.024093,           0.0049713,             0.01164,            0.009802,            0.009802,            0.009802
                  12,            0.027292,           0.0087266,            0.014757,             0.88319,             0.94099,             0.96078,             0.69221,            0.026272,            0.004933,           0.0091716,           0.0097822,           0.0097822,           0.0097822
                  13,            0.028073,            0.008242,            0.013201,             0.88972,             0.88107,             0.89964,             0.60652,            0.027009,           0.0049526,            0.015075,           0.0097624,           0.0097624,           0.0097624
                  14,            0.028156,           0.0085727,            0.012286,             0.94213,             0.92173,             0.96836,             0.67315,            0.023885,           0.0048286,           0.0091409,           0.0097426,           0.0097426,           0.0097426
                  15,            0.024625,           0.0081359,             0.01449,             0.90619,             0.95475,             0.97496,             0.65764,            0.026824,           0.0051085,           0.0094835,           0.0097228,           0.0097228,           0.0097228
                  16,            0.026824,           0.0082416,            0.012466,              0.9449,             0.95507,             0.98338,             0.74977,            0.022673,           0.0045083,            0.009609,            0.009703,            0.009703,            0.009703
                  17,            0.025751,           0.0080459,             0.01345,             0.95143,             0.95821,             0.98014,             0.80365,            0.015984,            0.004263,            0.010003,           0.0096832,           0.0096832,           0.0096832
                  18,            0.026067,           0.0079201,            0.011575,             0.83623,             0.95328,             0.95484,             0.69471,            0.019716,           0.0045082,           0.0093336,           0.0096634,           0.0096634,           0.0096634
                  19,             0.02784,           0.0082618,            0.013611,             0.88122,              0.9484,             0.97941,             0.72572,            0.019986,           0.0047036,            0.010866,           0.0096436,           0.0096436,           0.0096436
                  20,            0.026537,           0.0084177,            0.011829,             0.92969,             0.91355,             0.97261,             0.69792,            0.023657,           0.0047718,           0.0092578,           0.0096238,           0.0096238,           0.0096238
                  21,              0.0271,           0.0081263,            0.011005,             0.96691,             0.97959,             0.98381,             0.74297,            0.020019,           0.0047946,           0.0076508,            0.009604,            0.009604,            0.009604
                  22,            0.024752,           0.0083777,            0.011729,             0.94768,             0.96296,             0.97512,              0.7605,            0.019384,           0.0044505,           0.0096759,           0.0095842,           0.0095842,           0.0095842
                  23,            0.026044,           0.0079095,             0.01212,             0.96556,             0.95536,             0.99004,             0.81554,             0.01674,           0.0042422,           0.0081693,           0.0095644,           0.0095644,           0.0095644
                  24,            0.025539,           0.0079826,            0.012453,             0.96439,             0.96284,              0.9887,             0.81508,            0.017911,           0.0043013,           0.0077454,           0.0095446,           0.0095446,           0.0095446
                  25,            0.025605,           0.0081175,            0.010653,              0.9322,             0.90635,             0.96709,             0.77291,            0.018058,           0.0051046,            0.010465,           0.0095248,           0.0095248,           0.0095248
                  26,            0.025253,           0.0078451,            0.010872,             0.87252,             0.83082,             0.97318,             0.78374,            0.018956,           0.0046939,              0.0165,            0.009505,            0.009505,            0.009505
                  27,            0.024138,           0.0079752,            0.010556,             0.95208,             0.95256,             0.98534,             0.80672,            0.018874,           0.0044261,           0.0094022,           0.0094852,           0.0094852,           0.0094852
                  28,            0.024627,           0.0076001,            0.010349,             0.97237,             0.97108,              0.9879,             0.75485,            0.020962,           0.0043322,            0.006644,           0.0094654,           0.0094654,           0.0094654
                  29,            0.024586,           0.0081483,            0.011214,             0.96439,             0.96594,             0.98671,              0.8139,            0.016747,           0.0041942,           0.0069979,           0.0094456,           0.0094456,           0.0094456
                  30,            0.025083,           0.0082066,            0.010129,             0.93758,              0.9346,             0.97277,             0.77892,            0.017874,           0.0040696,            0.011765,           0.0094258,           0.0094258,           0.0094258
                  31,            0.024063,           0.0078206,             0.01043,             0.95929,             0.96797,             0.98553,             0.77185,             0.02189,           0.0043244,           0.0088462,            0.009406,            0.009406,            0.009406
                  32,            0.024733,           0.0079362,            0.011867,             0.94673,             0.97011,             0.98732,             0.79806,            0.016131,           0.0041027,           0.0078974,           0.0093862,           0.0093862,           0.0093862
                  33,            0.025147,           0.0079183,             0.00924,              0.8974,             0.92862,             0.98316,             0.78627,              0.0192,           0.0042038,            0.010544,           0.0093664,           0.0093664,           0.0093664
                  34,            0.023682,           0.0078153,            0.011513,             0.95513,             0.95955,             0.98969,             0.76334,            0.017779,           0.0042637,            0.007942,           0.0093466,           0.0093466,           0.0093466
                  35,             0.02333,            0.007786,            0.012547,             0.96537,              0.9676,             0.98569,             0.76107,            0.024712,           0.0043932,           0.0086288,           0.0093268,           0.0093268,           0.0093268
                  36,            0.024786,           0.0077134,            0.010333,             0.96966,             0.96871,             0.98724,             0.80928,            0.017294,            0.004118,           0.0069057,            0.009307,            0.009307,            0.009307
                  37,             0.02425,           0.0074455,             0.01164,             0.96921,             0.96721,             0.98467,             0.81635,            0.016015,           0.0040336,            0.006911,           0.0092872,           0.0092872,           0.0092872
                  38,            0.023597,           0.0076435,            0.012878,             0.96338,             0.95741,             0.98792,             0.82623,            0.015576,           0.0042972,           0.0069372,           0.0092674,           0.0092674,           0.0092674
                  39,            0.023305,           0.0076981,            0.011115,             0.97123,             0.94456,             0.98751,             0.78583,            0.019966,           0.0041721,           0.0076218,           0.0092476,           0.0092476,           0.0092476
                  40,            0.024233,           0.0076065,            0.010345,             0.96854,               0.972,             0.98505,               0.785,            0.017362,           0.0041672,           0.0060249,           0.0092278,           0.0092278,           0.0092278
                  41,            0.024112,           0.0076723,           0.0099664,             0.95356,             0.97111,             0.98382,             0.80157,            0.016363,           0.0041822,           0.0067114,            0.009208,            0.009208,            0.009208
                  42,            0.022053,           0.0078942,             0.01006,             0.96257,             0.97215,             0.98608,              0.8272,            0.016545,           0.0040787,           0.0063779,           0.0091882,           0.0091882,           0.0091882
                  43,            0.022998,           0.0074771,            0.010244,             0.96791,              0.9676,             0.98553,             0.81375,            0.017575,           0.0042767,           0.0066872,           0.0091684,           0.0091684,           0.0091684
                  44,            0.022691,           0.0073078,           0.0091711,             0.94761,             0.96373,             0.98247,             0.78811,            0.019235,           0.0042592,           0.0079707,           0.0091486,           0.0091486,           0.0091486
                  45,            0.022286,           0.0073053,            0.011163,             0.96251,             0.96516,             0.98799,             0.83514,            0.015364,           0.0039219,             0.00742,           0.0091288,           0.0091288,           0.0091288
                  46,             0.02199,           0.0072044,           0.0093455,             0.95467,             0.98324,             0.98991,             0.82301,            0.016479,           0.0039846,           0.0062609,            0.009109,            0.009109,            0.009109
                  47,            0.022933,           0.0075173,            0.011544,             0.97103,             0.97678,             0.98947,             0.75841,            0.017592,           0.0041253,           0.0062672,           0.0090892,           0.0090892,           0.0090892
                  48,            0.022312,           0.0072388,           0.0086771,             0.97532,             0.98256,             0.98873,             0.75398,            0.019162,           0.0043532,           0.0071151,           0.0090694,           0.0090694,           0.0090694
                  49,             0.02286,           0.0075686,            0.008735,               0.978,             0.97426,             0.98347,             0.76266,             0.01874,           0.0042306,           0.0075952,           0.0090496,           0.0090496,           0.0090496
                  50,            0.020803,           0.0074366,           0.0095341,             0.97462,             0.98408,             0.98753,              0.7847,            0.017697,           0.0040075,           0.0063243,           0.0090298,           0.0090298,           0.0090298
                  51,            0.021343,           0.0073076,            0.010215,             0.93978,             0.94068,             0.97863,             0.82332,            0.015806,           0.0040128,            0.010668,             0.00901,             0.00901,             0.00901
                  52,            0.021756,            0.007306,            0.011502,             0.94161,             0.92548,             0.97445,             0.81547,            0.016668,           0.0041363,           0.0098123,           0.0089902,           0.0089902,           0.0089902
                  53,            0.021907,           0.0076382,            0.010669,             0.89502,              0.9349,             0.98207,              0.8196,            0.015779,           0.0040269,            0.012205,           0.0089704,           0.0089704,           0.0089704
                  54,            0.021167,           0.0075273,           0.0098083,             0.94257,             0.94813,             0.98861,             0.83821,            0.016301,           0.0039269,           0.0090897,           0.0089506,           0.0089506,           0.0089506
                  55,            0.022715,           0.0077801,            0.010371,             0.97958,             0.97298,                0.99,             0.84357,            0.013797,           0.0039595,           0.0058537,           0.0089308,           0.0089308,           0.0089308
                  56,            0.022084,           0.0071332,           0.0094323,             0.98121,             0.97991,             0.99035,             0.82702,            0.014361,            0.003856,           0.0061819,            0.008911,            0.008911,            0.008911
                  57,            0.022149,           0.0074424,           0.0090592,             0.96161,             0.97783,              0.9891,             0.84788,            0.014108,            0.003992,           0.0061243,           0.0088912,           0.0088912,           0.0088912
                  58,            0.020363,           0.0071796,            0.010065,             0.95992,             0.97865,             0.98983,             0.84401,             0.01652,           0.0041144,           0.0064549,           0.0088714,           0.0088714,           0.0088714
                  59,            0.021837,           0.0071445,           0.0098013,             0.95311,             0.95722,             0.98807,             0.85375,            0.013607,           0.0041587,           0.0081527,           0.0088516,           0.0088516,           0.0088516
                  60,            0.020612,           0.0069523,           0.0092469,             0.89558,             0.93929,             0.98813,             0.81333,            0.017073,           0.0040282,           0.0099153,           0.0088318,           0.0088318,           0.0088318
                  61,            0.020043,           0.0072283,           0.0096523,             0.96316,             0.98463,             0.98926,             0.75732,            0.019906,           0.0040288,           0.0067992,            0.008812,            0.008812,            0.008812
                  62,            0.020187,           0.0068795,           0.0087755,             0.97652,              0.9758,             0.99165,             0.81654,            0.015957,           0.0038868,           0.0065582,           0.0087922,           0.0087922,           0.0087922
                  63,            0.020555,           0.0071982,            0.010534,             0.96656,             0.97794,             0.98809,             0.75703,            0.018162,           0.0043033,           0.0066217,           0.0087724,           0.0087724,           0.0087724
                  64,            0.021843,           0.0073768,           0.0091353,             0.94224,             0.95731,              0.9867,               0.861,            0.013329,           0.0039028,           0.0087286,           0.0087526,           0.0087526,           0.0087526
                  65,            0.021633,           0.0076806,           0.0099206,             0.97635,              0.9759,             0.99002,              0.8429,            0.015859,           0.0038964,           0.0073912,           0.0087328,           0.0087328,           0.0087328
                  66,              0.0199,           0.0068875,           0.0093692,             0.94883,             0.97929,             0.98849,             0.84205,            0.017908,           0.0041173,           0.0074871,            0.008713,            0.008713,            0.008713
                  67,             0.02216,           0.0073742,            0.010014,             0.97015,             0.96627,             0.98942,             0.83805,            0.015385,           0.0040451,           0.0076176,           0.0086932,           0.0086932,           0.0086932
                  68,            0.021699,           0.0073583,           0.0097927,             0.98129,               0.978,             0.99071,             0.85284,            0.015044,           0.0038991,           0.0066881,           0.0086734,           0.0086734,           0.0086734
                  69,            0.020687,            0.007135,           0.0083081,             0.97066,             0.97959,             0.99086,             0.86756,            0.013976,            0.003848,           0.0056345,           0.0086536,           0.0086536,           0.0086536
                  70,            0.019626,           0.0072899,           0.0093227,             0.95769,             0.98273,             0.99091,             0.85857,            0.015059,           0.0037581,           0.0065415,           0.0086338,           0.0086338,           0.0086338
                  71,            0.020635,           0.0069504,           0.0088913,             0.97078,             0.97498,             0.99067,             0.85146,            0.015185,           0.0040831,           0.0055665,            0.008614,            0.008614,            0.008614
                  72,            0.020531,           0.0067517,            0.010048,             0.95988,               0.984,             0.99112,             0.85073,             0.01312,           0.0040135,            0.005453,           0.0085942,           0.0085942,           0.0085942
                  73,            0.019946,           0.0067839,            0.009029,             0.98801,             0.97678,             0.99175,             0.85797,            0.014865,           0.0037941,           0.0046589,           0.0085744,           0.0085744,           0.0085744
                  74,            0.019677,           0.0069464,            0.010505,             0.98073,             0.97895,             0.99177,             0.86063,            0.013856,           0.0039973,           0.0054359,           0.0085546,           0.0085546,           0.0085546
                  75,            0.020197,           0.0071186,           0.0086999,              0.9743,             0.97773,             0.99044,             0.83372,            0.014737,            0.003943,           0.0070174,           0.0085348,           0.0085348,           0.0085348
                  76,             0.02003,           0.0071437,           0.0086088,             0.98057,             0.98556,             0.99067,             0.85055,            0.012785,           0.0037966,           0.0059861,            0.008515,            0.008515,            0.008515
                  77,            0.019749,            0.006893,           0.0085308,              0.9806,             0.97362,             0.99015,             0.83994,            0.014557,           0.0038879,            0.005977,           0.0084952,           0.0084952,           0.0084952
                  78,            0.019423,           0.0067615,           0.0089424,             0.97238,             0.97688,             0.99075,             0.85258,            0.012188,           0.0037992,            0.006444,           0.0084754,           0.0084754,           0.0084754
                  79,            0.020372,           0.0067794,           0.0088578,             0.98632,             0.98352,             0.99212,             0.83587,            0.015492,           0.0038723,           0.0041557,           0.0084556,           0.0084556,           0.0084556
                  80,            0.020081,           0.0070931,           0.0087277,             0.98034,             0.97637,             0.99137,             0.80654,            0.015758,           0.0038129,           0.0047498,           0.0084358,           0.0084358,           0.0084358
                  81,            0.020462,           0.0069751,           0.0088358,             0.97184,             0.96521,             0.98847,             0.81954,            0.017961,           0.0038218,           0.0057244,            0.008416,            0.008416,            0.008416
                  82,            0.019159,           0.0069009,            0.008497,             0.98587,             0.96709,             0.99008,             0.83497,             0.01388,           0.0036866,           0.0044011,           0.0083962,           0.0083962,           0.0083962
                  83,            0.019696,           0.0068216,            0.008968,             0.96149,             0.94569,             0.99014,             0.82843,            0.016021,           0.0038498,           0.0061026,           0.0083764,           0.0083764,           0.0083764
                  84,            0.020597,            0.006979,           0.0079331,             0.96687,             0.98717,             0.98863,              0.8351,            0.014444,            0.003644,           0.0067771,           0.0083566,           0.0083566,           0.0083566
                  85,            0.019689,             0.00724,           0.0084332,             0.97768,             0.97215,             0.98942,             0.86755,             0.01348,           0.0037956,           0.0068418,           0.0083368,           0.0083368,           0.0083368
                  86,            0.019407,           0.0070085,           0.0087211,             0.97334,             0.98957,              0.9901,             0.83949,            0.017727,           0.0040115,           0.0061495,            0.008317,            0.008317,            0.008317
                  87,             0.02054,           0.0071862,           0.0079809,             0.98398,             0.96965,             0.99157,              0.8766,            0.013642,           0.0036707,           0.0054669,           0.0082972,           0.0082972,           0.0082972
                  88,            0.019535,           0.0068509,           0.0074741,             0.97612,             0.97244,             0.99154,             0.87121,            0.012818,           0.0038138,           0.0065619,           0.0082774,           0.0082774,           0.0082774
                  89,            0.019105,           0.0068457,           0.0081237,             0.94951,             0.97426,             0.99002,             0.83948,             0.01414,           0.0037544,           0.0083957,           0.0082576,           0.0082576,           0.0082576
                  90,            0.018549,           0.0069711,           0.0097228,             0.94329,             0.95518,             0.98847,             0.85045,            0.012861,           0.0036822,           0.0098796,           0.0082378,           0.0082378,           0.0082378
                  91,            0.018952,           0.0068671,           0.0085157,             0.95015,             0.97397,             0.98716,             0.87703,            0.012565,            0.003639,           0.0085362,            0.008218,            0.008218,            0.008218
                  92,            0.019302,           0.0068667,           0.0072816,             0.98042,              0.9816,             0.98893,             0.85054,            0.014561,           0.0037204,           0.0064583,           0.0081982,           0.0081982,           0.0081982
                  93,            0.020097,           0.0068037,           0.0074946,             0.97954,             0.98083,             0.99361,             0.87367,            0.012702,           0.0036238,           0.0037946,           0.0081784,           0.0081784,           0.0081784
                  94,            0.018226,            0.006712,           0.0072931,             0.98202,             0.98215,              0.9916,             0.86445,            0.013788,           0.0037071,           0.0039971,           0.0081586,           0.0081586,           0.0081586
                  95,            0.019465,           0.0071697,           0.0080882,             0.98751,             0.98989,             0.99204,             0.85793,            0.014139,           0.0037101,           0.0033053,           0.0081388,           0.0081388,           0.0081388
                  96,            0.019132,           0.0066371,           0.0085874,             0.99042,             0.99057,             0.99259,             0.84853,            0.013245,           0.0036809,            0.003434,            0.008119,            0.008119,            0.008119
                  97,            0.019889,           0.0069452,           0.0090206,             0.98373,             0.96833,             0.99207,              0.8052,            0.016047,           0.0037948,           0.0045135,           0.0080992,           0.0080992,           0.0080992
                  98,             0.01754,           0.0068203,           0.0085761,             0.97006,             0.96297,             0.98894,             0.83533,            0.014559,            0.003768,           0.0056802,           0.0080794,           0.0080794,           0.0080794
                  99,            0.019473,           0.0068608,           0.0080983,             0.98257,             0.98901,             0.99293,             0.86735,            0.011877,           0.0036448,           0.0042717,           0.0080596,           0.0080596,           0.0080596
                 100,            0.019186,            0.006362,           0.0070457,             0.95841,             0.96829,             0.99189,             0.87453,            0.013235,           0.0036229,           0.0061521,           0.0080398,           0.0080398,           0.0080398
                 101,            0.018501,           0.0066526,           0.0070407,             0.98554,             0.98379,             0.99193,             0.85088,            0.013759,           0.0038177,           0.0035055,             0.00802,             0.00802,             0.00802
                 102,            0.018163,           0.0063274,           0.0077201,             0.97938,             0.99089,             0.99188,             0.87789,            0.012287,           0.0034854,           0.0033076,           0.0080002,           0.0080002,           0.0080002
                 103,             0.01904,           0.0067947,           0.0073717,             0.97325,             0.97875,             0.99146,             0.86182,            0.013547,            0.003711,            0.004166,           0.0079804,           0.0079804,           0.0079804
                 104,            0.018058,           0.0066394,           0.0086784,             0.97688,             0.98774,             0.99263,             0.87918,             0.01228,           0.0035177,           0.0039814,           0.0079606,           0.0079606,           0.0079606
                 105,            0.018404,            0.007141,           0.0085857,             0.98043,             0.98354,              0.9927,             0.86837,            0.013299,           0.0036529,           0.0039964,           0.0079408,           0.0079408,           0.0079408
                 106,            0.017845,           0.0069189,           0.0070081,              0.9871,             0.97832,             0.99283,             0.88911,            0.012054,           0.0036475,           0.0038329,            0.007921,            0.007921,            0.007921
                 107,            0.018196,            0.007024,           0.0080236,             0.97728,             0.98209,             0.99157,             0.87153,            0.013651,           0.0037558,           0.0052878,           0.0079012,           0.0079012,           0.0079012
                 108,            0.018385,           0.0068729,           0.0082354,             0.98104,             0.97164,              0.9911,             0.87732,            0.012644,           0.0035394,           0.0045843,           0.0078814,           0.0078814,           0.0078814
                 109,            0.017662,            0.006635,           0.0071792,             0.97667,             0.98023,             0.99079,             0.87209,             0.01411,           0.0036097,           0.0043563,           0.0078616,           0.0078616,           0.0078616
                 110,            0.017907,           0.0066201,           0.0079879,             0.98922,             0.97189,              0.9912,             0.86083,            0.012469,           0.0035981,           0.0039426,           0.0078418,           0.0078418,           0.0078418
                 111,            0.018628,           0.0068741,           0.0087742,             0.96898,             0.97217,             0.98848,             0.88821,            0.011537,            0.003516,           0.0072681,            0.007822,            0.007822,            0.007822
                 112,            0.017964,           0.0067764,           0.0085209,             0.98505,              0.9829,             0.98902,             0.88246,            0.011921,           0.0034958,           0.0059405,           0.0078022,           0.0078022,           0.0078022
                 113,            0.018271,           0.0069428,           0.0074292,             0.97778,             0.98194,             0.98844,             0.87892,            0.011941,           0.0035152,           0.0066047,           0.0077824,           0.0077824,           0.0077824
                 114,            0.016848,           0.0061484,           0.0072966,             0.98372,               0.985,             0.98868,             0.89114,            0.011946,            0.003446,           0.0060872,           0.0077626,           0.0077626,           0.0077626
                 115,            0.017808,           0.0065153,           0.0090265,             0.98502,             0.98079,             0.98957,               0.859,             0.01317,           0.0035793,           0.0069512,           0.0077428,           0.0077428,           0.0077428
                 116,            0.018364,           0.0067641,           0.0068382,             0.99046,             0.97885,             0.99174,             0.88062,            0.012059,           0.0034981,           0.0054969,            0.007723,            0.007723,            0.007723
                 117,            0.017217,           0.0065266,           0.0073471,             0.98962,             0.97427,             0.99272,             0.87421,            0.011785,           0.0034578,           0.0044146,           0.0077032,           0.0077032,           0.0077032
                 118,            0.017862,           0.0064434,           0.0076618,             0.99238,              0.9758,             0.99254,             0.90082,            0.010582,           0.0034462,           0.0037808,           0.0076834,           0.0076834,           0.0076834
                 119,            0.017905,           0.0067011,           0.0074642,             0.97356,             0.98672,             0.99238,             0.88269,            0.010591,           0.0033752,           0.0048823,           0.0076636,           0.0076636,           0.0076636
                 120,            0.017431,           0.0062996,           0.0075326,             0.98296,             0.98384,              0.9908,             0.88923,            0.011378,            0.003399,           0.0062056,           0.0076438,           0.0076438,           0.0076438
                 121,            0.017262,           0.0065485,           0.0068328,             0.98556,             0.96876,             0.98992,             0.86515,            0.012538,           0.0036078,           0.0066876,            0.007624,            0.007624,            0.007624
                 122,            0.017754,           0.0066786,           0.0080986,             0.99033,             0.98322,              0.9913,              0.8783,            0.013327,           0.0035099,           0.0061283,           0.0076042,           0.0076042,           0.0076042
                 123,            0.018273,           0.0062404,           0.0071774,             0.98462,             0.98152,             0.99279,             0.89504,            0.010956,           0.0035061,           0.0054979,           0.0075844,           0.0075844,           0.0075844
                 124,            0.017984,           0.0065704,           0.0072098,             0.98289,             0.97777,             0.99181,             0.86846,            0.012259,           0.0035236,           0.0063308,           0.0075646,           0.0075646,           0.0075646
                 125,            0.018189,           0.0064684,           0.0073085,              0.9875,             0.97413,             0.99095,             0.84267,             0.01347,           0.0035178,           0.0065616,           0.0075448,           0.0075448,           0.0075448
                 126,            0.017838,           0.0065886,           0.0072887,             0.97819,             0.97863,             0.99136,             0.88247,            0.011202,           0.0034415,           0.0065701,            0.007525,            0.007525,            0.007525
                 127,            0.018261,           0.0071464,           0.0079154,              0.9847,              0.9821,             0.99252,             0.87232,            0.012212,            0.003483,           0.0064615,           0.0075052,           0.0075052,           0.0075052
                 128,            0.017327,           0.0063166,           0.0072394,             0.98728,             0.96969,             0.99301,             0.89667,            0.011629,           0.0033281,           0.0062436,           0.0074854,           0.0074854,           0.0074854
                 129,            0.017313,            0.006377,           0.0075428,             0.95892,              0.9877,             0.99251,             0.88725,             0.01123,           0.0034431,           0.0058098,           0.0074656,           0.0074656,           0.0074656
                 130,            0.016567,           0.0068129,           0.0077563,             0.96701,             0.98469,             0.99119,             0.87505,            0.012763,           0.0035446,           0.0045996,           0.0074458,           0.0074458,           0.0074458
                 131,             0.01767,            0.006634,           0.0068004,             0.96138,             0.97746,             0.99062,             0.88132,            0.012607,           0.0034746,           0.0052216,            0.007426,            0.007426,            0.007426
                 132,            0.018103,           0.0062571,            0.007355,             0.97498,             0.98412,             0.99193,             0.86493,            0.012787,           0.0035176,           0.0038472,           0.0074062,           0.0074062,           0.0074062
                 133,            0.017242,           0.0061729,           0.0068966,             0.97675,             0.98753,             0.99302,             0.87585,            0.011215,           0.0034698,           0.0042943,           0.0073864,           0.0073864,           0.0073864
                 134,            0.015928,           0.0063013,           0.0062551,             0.98793,             0.97774,             0.99012,              0.8847,            0.011391,           0.0035858,           0.0057324,           0.0073666,           0.0073666,           0.0073666
                 135,            0.017743,           0.0067417,           0.0065812,             0.97265,             0.98884,             0.99145,             0.87656,            0.011752,           0.0034311,           0.0058818,           0.0073468,           0.0073468,           0.0073468
                 136,            0.017959,           0.0067398,           0.0083967,             0.98088,             0.98432,             0.99239,              0.8841,            0.010657,           0.0032713,           0.0055016,            0.007327,            0.007327,            0.007327
                 137,              0.0169,           0.0064325,           0.0080744,             0.98722,             0.98546,             0.99259,             0.88912,            0.011955,           0.0034404,           0.0058374,           0.0073072,           0.0073072,           0.0073072
                 138,            0.017103,           0.0065925,           0.0076091,             0.98344,             0.97815,             0.99052,             0.85877,            0.011922,           0.0035427,           0.0062041,           0.0072874,           0.0072874,           0.0072874
                 139,            0.016912,           0.0061678,           0.0059017,             0.98707,              0.9769,             0.99047,             0.88607,            0.012185,           0.0034903,           0.0060599,           0.0072676,           0.0072676,           0.0072676
                 140,            0.017502,           0.0061741,           0.0074393,             0.97055,             0.99202,             0.99341,             0.89536,            0.010662,            0.003384,           0.0055206,           0.0072478,           0.0072478,           0.0072478
                 141,            0.015281,           0.0061925,           0.0076771,              0.9908,             0.97362,             0.99418,             0.90086,            0.010365,           0.0032558,           0.0047757,            0.007228,            0.007228,            0.007228
                 142,            0.016055,           0.0061769,           0.0059542,              0.9837,             0.98492,             0.99424,             0.88324,            0.011328,           0.0034505,           0.0037476,           0.0072082,           0.0072082,           0.0072082
                 143,            0.017835,           0.0063821,           0.0082248,             0.98744,             0.98201,             0.99291,             0.89442,             0.01086,           0.0032482,           0.0035496,           0.0071884,           0.0071884,           0.0071884
                 144,            0.017336,           0.0063708,            0.006874,             0.98469,             0.98442,             0.99229,              0.8805,            0.011128,           0.0033764,           0.0033613,           0.0071686,           0.0071686,           0.0071686
                 145,            0.016284,           0.0061564,           0.0074508,               0.982,             0.98731,             0.99247,             0.88257,            0.011878,           0.0033527,           0.0036949,           0.0071488,           0.0071488,           0.0071488
                 146,            0.016912,           0.0066437,           0.0069357,             0.96644,             0.98291,             0.99205,             0.88874,            0.011342,            0.003408,           0.0045376,            0.007129,            0.007129,            0.007129
                 147,            0.017879,           0.0063271,           0.0078891,             0.98158,             0.99025,             0.99307,             0.90492,            0.011353,           0.0033719,            0.003509,           0.0071092,           0.0071092,           0.0071092
                 148,            0.016867,           0.0066276,           0.0062708,             0.99314,             0.98781,             0.99466,             0.89485,            0.010672,           0.0034199,           0.0031077,           0.0070894,           0.0070894,           0.0070894
                 149,            0.017473,           0.0065173,           0.0068181,             0.99301,             0.98886,             0.99425,              0.8848,            0.011471,           0.0034756,           0.0029113,           0.0070696,           0.0070696,           0.0070696
                 150,            0.015458,           0.0059755,           0.0076725,              0.9874,             0.98774,             0.99418,             0.88159,             0.01161,           0.0034612,           0.0031418,           0.0070498,           0.0070498,           0.0070498
                 151,            0.017131,           0.0064039,           0.0070588,             0.99004,             0.99121,              0.9923,             0.90045,             0.01052,           0.0033173,           0.0059258,             0.00703,             0.00703,             0.00703
                 152,            0.017128,           0.0066475,           0.0076958,             0.98627,             0.98838,             0.99076,             0.87854,            0.012316,           0.0035982,           0.0060785,           0.0070102,           0.0070102,           0.0070102
                 153,            0.016059,            0.006374,            0.007134,             0.97573,             0.98076,              0.9911,             0.88495,             0.01092,             0.00342,           0.0066271,           0.0069904,           0.0069904,           0.0069904
                 154,            0.015527,           0.0061949,           0.0064943,             0.98466,             0.97457,              0.9916,             0.89643,            0.010346,           0.0033417,           0.0063506,           0.0069706,           0.0069706,           0.0069706
                 155,             0.01666,           0.0062141,           0.0062604,             0.95559,              0.9694,             0.99236,             0.89329,            0.010967,           0.0034368,           0.0055317,           0.0069508,           0.0069508,           0.0069508
                 156,            0.016071,           0.0062513,           0.0064075,             0.95402,             0.95257,             0.98991,              0.8925,            0.010579,           0.0037649,           0.0064524,            0.006931,            0.006931,            0.006931
