               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.033232,           0.0097576,            0.015751,             0.81771,             0.91218,             0.93864,             0.56347,            0.031464,           0.0051664,            0.015006,            0.009658,            0.009658,            0.009658
                  21,             0.03252,           0.0095152,            0.017121,             0.42138,             0.79277,             0.70962,             0.51653,            0.029985,           0.0053042,            0.030133,             0.00964,             0.00964,             0.00964
                  22,             0.03096,           0.0093103,            0.016116,             0.95007,             0.95486,             0.96481,             0.62705,            0.025012,           0.0050292,            0.012486,            0.009622,            0.009622,            0.009622
                  23,            0.029535,           0.0087748,            0.016678,             0.93908,             0.93207,             0.97074,              0.5996,            0.026946,           0.0051059,            0.010909,            0.009604,            0.009604,            0.009604
                  24,            0.032608,           0.0091071,            0.015321,             0.89205,             0.92469,             0.94962,              0.6431,            0.026284,           0.0048903,            0.010814,            0.009586,            0.009586,            0.009586
                  25,            0.030217,           0.0084857,            0.015034,             0.95796,             0.94457,             0.98096,              0.6923,            0.022828,           0.0048105,           0.0087477,            0.009568,            0.009568,            0.009568
                  26,            0.028348,           0.0087501,            0.015199,             0.95653,             0.95025,             0.97979,             0.71099,             0.02486,            0.004756,           0.0090468,             0.00955,             0.00955,             0.00955
                  27,            0.030526,           0.0086322,            0.015629,             0.89933,             0.91232,             0.97036,             0.69109,            0.027011,           0.0049089,            0.011272,            0.009532,            0.009532,            0.009532
                  28,            0.030301,           0.0086705,            0.014033,             0.94572,             0.92394,             0.96836,             0.73311,            0.022733,           0.0050091,            0.012201,            0.009514,            0.009514,            0.009514
                  29,            0.030198,           0.0084648,            0.013633,              0.9488,              0.9394,             0.97917,             0.71528,            0.023915,           0.0049076,            0.010144,            0.009496,            0.009496,            0.009496
                  30,            0.028649,           0.0081892,            0.012678,               0.943,             0.95309,             0.98324,              0.7311,            0.022672,            0.004654,           0.0087311,            0.009478,            0.009478,            0.009478
                  31,            0.029234,           0.0087975,            0.014486,             0.94083,             0.93271,             0.97316,             0.70049,            0.023702,           0.0048538,           0.0099136,             0.00946,             0.00946,             0.00946
                  32,            0.027975,           0.0088872,            0.013194,             0.96703,             0.95274,             0.98166,             0.74323,            0.018389,            0.004526,           0.0083235,            0.009442,            0.009442,            0.009442
                  33,            0.028819,           0.0085151,            0.012038,             0.95425,             0.97857,             0.98711,             0.66994,            0.024705,            0.004605,           0.0084363,            0.009424,            0.009424,            0.009424
                  34,            0.027716,           0.0085984,             0.01187,             0.96099,             0.95677,             0.98389,             0.64427,            0.025097,           0.0047586,           0.0084073,            0.009406,            0.009406,            0.009406
                  35,            0.028478,            0.008686,            0.013505,             0.94144,             0.96162,             0.98564,             0.70432,            0.022512,           0.0048055,           0.0099776,            0.009388,            0.009388,            0.009388
                  36,            0.027157,           0.0085183,              0.0122,             0.97424,             0.97036,             0.98675,             0.74044,            0.019695,           0.0044148,           0.0093255,             0.00937,             0.00937,             0.00937
                  37,            0.027109,           0.0080952,            0.012344,             0.89131,             0.95293,             0.95852,             0.69833,            0.022343,            0.004749,           0.0084109,            0.009352,            0.009352,            0.009352
                  38,            0.025421,           0.0080606,            0.012337,             0.94613,             0.94664,             0.98275,             0.71769,            0.019147,           0.0043837,           0.0078604,            0.009334,            0.009334,            0.009334
                  39,            0.026897,           0.0081964,            0.013121,             0.91775,             0.96604,             0.97122,             0.75885,            0.021697,           0.0045029,           0.0075687,            0.009316,            0.009316,            0.009316
                  40,            0.026337,           0.0079653,            0.011937,             0.93689,             0.95699,             0.97218,             0.77312,            0.019884,            0.004435,            0.010014,            0.009298,            0.009298,            0.009298
                  41,             0.02691,           0.0078716,            0.011229,             0.84337,             0.89457,             0.97001,             0.76373,            0.019915,            0.004613,            0.016583,             0.00928,             0.00928,             0.00928
                  42,            0.025891,            0.008013,            0.013258,             0.95831,             0.97931,             0.98765,             0.81842,            0.016451,           0.0044969,           0.0063467,            0.009262,            0.009262,            0.009262
                  43,            0.025416,           0.0083282,            0.013256,             0.95593,             0.96624,             0.98799,             0.77733,            0.021921,           0.0045271,           0.0091554,            0.009244,            0.009244,            0.009244
                  44,            0.025957,           0.0078526,             0.01328,             0.89926,             0.97239,             0.98363,             0.79508,            0.018463,           0.0044897,           0.0094596,            0.009226,            0.009226,            0.009226
                  45,            0.025362,           0.0083567,            0.012572,             0.94765,             0.97021,             0.98586,             0.73886,            0.022764,           0.0043905,           0.0081844,            0.009208,            0.009208,            0.009208
                  46,            0.025638,           0.0083786,            0.012271,             0.95687,             0.96637,             0.98833,             0.79037,            0.017028,           0.0042074,           0.0071949,             0.00919,             0.00919,             0.00919
                  47,            0.025654,           0.0078544,            0.011971,             0.95581,             0.96818,             0.98934,             0.75616,            0.018701,            0.004277,           0.0069235,            0.009172,            0.009172,            0.009172
                  48,            0.025672,           0.0074914,            0.011605,             0.97906,             0.98313,              0.9905,             0.77668,             0.02062,           0.0045081,           0.0065461,            0.009154,            0.009154,            0.009154
                  49,            0.025889,           0.0077315,            0.011627,             0.95887,             0.96746,             0.99096,             0.71946,            0.019884,           0.0043795,           0.0082455,            0.009136,            0.009136,            0.009136
                  50,            0.024026,           0.0080436,             0.01223,             0.94387,             0.94975,             0.98387,             0.78609,            0.018165,           0.0044043,            0.008262,            0.009118,            0.009118,            0.009118
                  51,            0.024945,           0.0080061,            0.011895,             0.97291,             0.97773,             0.99076,             0.77479,            0.018364,           0.0043308,           0.0053506,              0.0091,              0.0091,              0.0091
                  52,            0.025384,           0.0079078,            0.010569,             0.92666,             0.96892,             0.98212,             0.71422,            0.020249,           0.0043418,           0.0089067,            0.009082,            0.009082,            0.009082
                  53,            0.024514,            0.007649,             0.01129,             0.97831,             0.97156,             0.98959,             0.78256,             0.01979,           0.0042234,           0.0051276,            0.009064,            0.009064,            0.009064
                  54,             0.02514,           0.0077952,            0.011807,             0.98064,             0.97771,             0.99108,             0.79721,            0.019957,            0.004407,           0.0052791,            0.009046,            0.009046,            0.009046
                  55,            0.024343,           0.0077749,           0.0098265,             0.97326,             0.98103,             0.99007,             0.83786,             0.01825,            0.004159,           0.0056775,            0.009028,            0.009028,            0.009028
                  56,            0.024088,           0.0076735,             0.01137,             0.94821,             0.96629,             0.98505,             0.84607,            0.016713,           0.0040769,           0.0081881,             0.00901,             0.00901,             0.00901
                  57,            0.024598,           0.0077994,            0.011229,             0.96122,             0.95594,             0.98707,             0.80055,            0.017512,           0.0042513,           0.0087602,            0.008992,            0.008992,            0.008992
                  58,            0.023334,           0.0078827,             0.01128,             0.86501,             0.91602,             0.96347,             0.78037,            0.018322,           0.0041874,            0.014476,            0.008974,            0.008974,            0.008974
                  59,            0.023657,           0.0080421,            0.011039,             0.97983,             0.96951,             0.99042,             0.78576,            0.016759,            0.004095,           0.0057455,            0.008956,            0.008956,            0.008956
                  60,            0.024041,           0.0076325,            0.011228,             0.95588,             0.94854,             0.98626,             0.78809,            0.022352,           0.0042809,           0.0079172,            0.008938,            0.008938,            0.008938
                  61,            0.022799,           0.0076485,             0.01106,             0.96355,             0.96893,             0.98976,             0.81368,            0.016553,           0.0043694,           0.0068812,             0.00892,             0.00892,             0.00892
                  62,            0.023476,           0.0078985,             0.01044,             0.95145,             0.97863,             0.98776,             0.78908,            0.018945,           0.0041506,           0.0066235,            0.008902,            0.008902,            0.008902
                  63,            0.022692,           0.0075985,            0.010854,             0.96606,             0.96514,             0.98723,             0.82713,            0.016161,           0.0040245,           0.0057381,            0.008884,            0.008884,            0.008884
                  64,            0.022678,           0.0073906,            0.010408,             0.96242,               0.947,              0.9897,             0.77922,            0.017754,           0.0041661,           0.0089038,            0.008866,            0.008866,            0.008866
                  65,            0.022952,           0.0076693,            0.010556,             0.93564,             0.98492,             0.98844,             0.79679,            0.016925,           0.0041513,           0.0078272,            0.008848,            0.008848,            0.008848
                  66,            0.023425,           0.0074606,            0.010201,             0.96203,             0.95121,             0.98472,             0.82286,            0.017795,           0.0043138,           0.0086988,             0.00883,             0.00883,             0.00883
                  67,            0.022281,           0.0074883,            0.010384,              0.9596,             0.96605,             0.98648,             0.76482,            0.017942,           0.0042647,           0.0079995,            0.008812,            0.008812,            0.008812
                  68,            0.022664,           0.0076108,           0.0099783,             0.96768,             0.97822,              0.9878,              0.8135,              0.0201,           0.0040635,           0.0057608,            0.008794,            0.008794,            0.008794
                  69,            0.022139,            0.007398,            0.010821,             0.95568,             0.98268,             0.98789,             0.85347,              0.0129,           0.0039937,           0.0055891,            0.008776,            0.008776,            0.008776
                  70,            0.021726,           0.0078005,            0.011148,             0.95731,             0.97504,             0.98793,             0.85248,            0.013667,           0.0039633,           0.0056832,            0.008758,            0.008758,            0.008758
                  71,            0.023344,            0.008054,           0.0096682,             0.97973,             0.97516,             0.99088,             0.81916,            0.017042,           0.0041282,           0.0054717,             0.00874,             0.00874,             0.00874
                  72,            0.022507,            0.007767,           0.0097719,             0.97626,             0.98158,             0.99034,             0.84309,            0.015874,           0.0040981,           0.0054746,            0.008722,            0.008722,            0.008722
                  73,            0.021202,           0.0071212,            0.010312,             0.97401,             0.98525,              0.9904,             0.84856,            0.013461,           0.0039857,           0.0053322,            0.008704,            0.008704,            0.008704
                  74,            0.021127,           0.0074553,            0.010181,             0.96802,             0.97368,             0.98865,             0.83959,            0.017257,           0.0039945,           0.0057312,            0.008686,            0.008686,            0.008686
                  75,            0.023493,           0.0074569,           0.0098268,             0.97701,             0.96747,             0.98928,             0.84061,            0.016207,            0.004103,           0.0069344,            0.008668,            0.008668,            0.008668
                  76,             0.02235,           0.0070732,             0.01012,             0.97426,             0.95983,              0.9896,             0.80147,            0.017537,           0.0043066,           0.0055901,             0.00865,             0.00865,             0.00865
                  77,            0.022889,           0.0075759,           0.0097383,             0.91968,              0.9651,             0.98226,             0.80265,            0.016509,           0.0041531,           0.0081304,            0.008632,            0.008632,            0.008632
                  78,            0.020994,           0.0072427,            0.010608,             0.95119,               0.957,             0.98365,             0.82423,            0.014382,           0.0040399,           0.0072113,            0.008614,            0.008614,            0.008614
                  79,            0.022703,           0.0074312,           0.0097673,             0.95565,             0.96103,             0.98653,             0.85059,            0.014981,           0.0039849,           0.0064488,            0.008596,            0.008596,            0.008596
                  80,            0.021634,           0.0069931,            0.009519,             0.96695,             0.99403,             0.99237,             0.86329,              0.0133,           0.0038176,           0.0048979,            0.008578,            0.008578,            0.008578
                  81,            0.021559,           0.0072738,           0.0094757,             0.96559,             0.99353,             0.99108,             0.82428,            0.015032,           0.0039646,           0.0052521,             0.00856,             0.00856,             0.00856
                  82,            0.020665,           0.0069996,           0.0090874,             0.96186,             0.95964,              0.9889,             0.82672,            0.014988,           0.0040167,           0.0067178,            0.008542,            0.008542,            0.008542
                  83,             0.02131,           0.0073051,            0.011626,             0.98467,             0.95882,             0.98873,             0.82851,            0.015577,            0.004146,           0.0074862,            0.008524,            0.008524,            0.008524
                  84,            0.022931,           0.0078546,            0.011218,             0.97381,             0.97485,             0.99025,             0.85736,            0.013447,           0.0038788,           0.0063069,            0.008506,            0.008506,            0.008506
                  85,            0.022057,           0.0072562,            0.010239,             0.95848,             0.97457,             0.99097,             0.85894,             0.01354,           0.0038337,           0.0061652,            0.008488,            0.008488,            0.008488
                  86,            0.021079,           0.0076186,           0.0094047,             0.96327,             0.97234,             0.98976,             0.84295,            0.014052,           0.0037874,            0.005496,             0.00847,             0.00847,             0.00847
                  87,             0.02211,           0.0072816,           0.0087818,             0.96298,             0.95817,             0.98659,             0.80849,            0.015839,            0.004043,           0.0061291,            0.008452,            0.008452,            0.008452
                  88,            0.020737,           0.0068116,           0.0083827,             0.96691,             0.97714,             0.99105,             0.80938,             0.01413,           0.0039015,           0.0073581,            0.008434,            0.008434,            0.008434
                  89,            0.021598,           0.0072124,           0.0081847,             0.97809,             0.98398,             0.99129,             0.83419,            0.016166,           0.0040837,           0.0050764,            0.008416,            0.008416,            0.008416
                  90,            0.020927,           0.0075039,           0.0084813,             0.98768,             0.97202,             0.99037,             0.84792,            0.014604,           0.0039454,           0.0048128,            0.008398,            0.008398,            0.008398
                  91,             0.02198,           0.0073067,           0.0085075,             0.97829,             0.96514,               0.988,             0.84274,            0.014619,            0.003813,           0.0052454,             0.00838,             0.00838,             0.00838
                  92,            0.021767,           0.0072305,           0.0093394,             0.97863,             0.97209,             0.98711,              0.8448,            0.015133,            0.003852,           0.0049587,            0.008362,            0.008362,            0.008362
                  93,            0.020956,           0.0065534,            0.008851,             0.97543,             0.96849,             0.99015,              0.8514,            0.016414,           0.0039593,           0.0049033,            0.008344,            0.008344,            0.008344
                  94,            0.020694,           0.0071531,           0.0075019,             0.97952,             0.98492,             0.99128,             0.83872,             0.01649,           0.0039447,           0.0040236,            0.008326,            0.008326,            0.008326
                  95,            0.021283,           0.0068451,           0.0087678,             0.97951,             0.98515,             0.99114,              0.8668,            0.013195,           0.0037013,           0.0042363,            0.008308,            0.008308,            0.008308
                  96,            0.020264,           0.0071947,           0.0086944,             0.98826,              0.9733,             0.99149,             0.83379,            0.015769,           0.0037899,           0.0040475,             0.00829,             0.00829,             0.00829
                  97,            0.019076,           0.0072409,           0.0090027,             0.97627,             0.96954,             0.98928,             0.85558,            0.014351,           0.0038732,           0.0046725,            0.008272,            0.008272,            0.008272
                  98,            0.019393,           0.0069068,           0.0093945,             0.98507,             0.97189,             0.99131,             0.85536,            0.013282,           0.0037583,           0.0063277,            0.008254,            0.008254,            0.008254
                  99,              0.0202,           0.0070853,           0.0092352,             0.98503,             0.98461,             0.99118,             0.82194,             0.01566,           0.0039515,           0.0041527,            0.008236,            0.008236,            0.008236
                 100,            0.020157,           0.0066837,           0.0086202,             0.97998,             0.98328,             0.98948,             0.84336,            0.014223,           0.0038677,           0.0051252,            0.008218,            0.008218,            0.008218
                 101,            0.020096,           0.0072425,           0.0087691,             0.97947,             0.97637,             0.98934,             0.86285,            0.012913,            0.003642,           0.0050206,              0.0082,              0.0082,              0.0082
                 102,             0.01939,           0.0068093,           0.0075887,              0.9779,             0.95267,             0.98526,             0.84794,            0.016494,           0.0037452,           0.0054328,            0.008182,            0.008182,            0.008182
                 103,            0.021655,            0.006957,           0.0083903,             0.95537,             0.98177,             0.98821,             0.82165,            0.014887,           0.0037211,            0.005271,            0.008164,            0.008164,            0.008164
                 104,            0.020222,           0.0069051,            0.009121,             0.97338,             0.97621,              0.9901,             0.84558,            0.013927,            0.003711,           0.0049234,            0.008146,            0.008146,            0.008146
                 105,            0.020019,           0.0070925,             0.00857,             0.96725,             0.98122,             0.99093,             0.85096,             0.01298,           0.0037496,           0.0053993,            0.008128,            0.008128,            0.008128
                 106,            0.019535,            0.007091,           0.0081976,             0.97514,             0.97441,             0.99056,             0.86624,            0.014219,           0.0038081,           0.0069422,             0.00811,             0.00811,             0.00811
                 107,            0.020705,           0.0067938,           0.0074885,             0.96059,             0.95885,             0.98632,             0.88153,            0.012088,            0.003671,           0.0076104,            0.008092,            0.008092,            0.008092
                 108,            0.019911,            0.006949,           0.0081692,             0.97292,             0.97311,             0.98807,             0.84548,            0.013712,           0.0036756,           0.0068327,            0.008074,            0.008074,            0.008074
                 109,            0.020091,           0.0070815,           0.0089482,             0.97887,              0.9764,             0.99013,             0.86434,            0.014452,           0.0036299,           0.0057991,            0.008056,            0.008056,            0.008056
                 110,            0.018759,           0.0072087,           0.0077927,             0.98135,             0.98397,             0.99165,             0.86181,            0.013018,           0.0036155,           0.0042885,            0.008038,            0.008038,            0.008038
                 111,            0.019591,            0.007053,           0.0083212,             0.97815,             0.99121,             0.99242,             0.85935,            0.013305,           0.0037253,           0.0055065,             0.00802,             0.00802,             0.00802
                 112,            0.019394,           0.0071241,           0.0078323,             0.97865,             0.98453,             0.99286,             0.88069,            0.012675,           0.0037386,           0.0048523,            0.008002,            0.008002,            0.008002
                 113,            0.018744,           0.0063477,           0.0072803,             0.98217,             0.96637,             0.99103,             0.87296,            0.011949,           0.0039422,           0.0048012,            0.007984,            0.007984,            0.007984
                 114,             0.01895,           0.0071328,           0.0079068,             0.97916,             0.95843,              0.9884,             0.86497,            0.012327,           0.0038205,           0.0049149,            0.007966,            0.007966,            0.007966
                 115,            0.020289,           0.0070908,           0.0094372,             0.96075,             0.96501,             0.98819,             0.86398,            0.012368,            0.003584,           0.0067659,            0.007948,            0.007948,            0.007948
                 116,            0.019889,           0.0067456,           0.0079384,              0.9645,             0.98032,             0.99118,             0.88697,             0.01107,           0.0035047,           0.0064641,             0.00793,             0.00793,             0.00793
                 117,            0.019825,           0.0070033,            0.008248,             0.92802,             0.97383,             0.98932,             0.85142,             0.01463,           0.0037912,           0.0069326,            0.007912,            0.007912,            0.007912
                 118,            0.018232,           0.0069388,           0.0081668,             0.98755,             0.98277,             0.99148,             0.86346,            0.013547,           0.0036674,           0.0038378,            0.007894,            0.007894,            0.007894
                 119,            0.019305,           0.0068203,            0.007791,             0.97262,             0.98209,             0.99086,              0.8587,            0.013472,           0.0036565,           0.0044449,            0.007876,            0.007876,            0.007876
                 120,            0.020547,           0.0069774,            0.007895,             0.97838,             0.98615,             0.98957,             0.87512,            0.012434,           0.0035633,           0.0049149,            0.007858,            0.007858,            0.007858
                 121,            0.019144,           0.0068669,           0.0096755,              0.9821,             0.98492,             0.99073,             0.87167,            0.012802,           0.0038469,           0.0055199,             0.00784,             0.00784,             0.00784
                 122,            0.018293,           0.0072387,           0.0076086,             0.97891,             0.98494,             0.99241,             0.86369,            0.012748,           0.0037851,           0.0055569,            0.007822,            0.007822,            0.007822
                 123,            0.019062,           0.0070595,           0.0080046,             0.97929,             0.98928,             0.99174,             0.88183,            0.011146,            0.003461,           0.0048957,            0.007804,            0.007804,            0.007804
                 124,            0.018622,           0.0065341,            0.008049,             0.98792,             0.98887,             0.99129,             0.86696,             0.01207,           0.0035935,            0.005511,            0.007786,            0.007786,            0.007786
                 125,            0.019111,           0.0066412,           0.0074906,             0.98574,             0.97883,             0.99054,             0.86204,             0.01433,           0.0036807,            0.005607,            0.007768,            0.007768,            0.007768
                 126,            0.018245,           0.0068935,           0.0075723,             0.97887,             0.97726,             0.98909,             0.87238,             0.01212,           0.0038383,           0.0056725,             0.00775,             0.00775,             0.00775
                 127,            0.019015,           0.0063963,           0.0079051,              0.9634,             0.98997,             0.99116,             0.87776,            0.013509,           0.0037815,           0.0041023,            0.007732,            0.007732,            0.007732
                 128,            0.018454,           0.0065508,           0.0067498,             0.97085,             0.97771,             0.98826,             0.85653,            0.013855,           0.0036849,           0.0047126,            0.007714,            0.007714,            0.007714
                 129,            0.019615,           0.0068301,           0.0074351,             0.97627,             0.97222,             0.99008,             0.87681,            0.012102,           0.0036115,           0.0045869,            0.007696,            0.007696,            0.007696
                 130,            0.018549,           0.0067503,           0.0076568,             0.98218,             0.98121,             0.99127,             0.87646,            0.013593,            0.003653,           0.0038358,            0.007678,            0.007678,            0.007678
                 131,            0.019012,           0.0064678,           0.0070993,             0.98022,             0.98347,             0.98853,             0.86653,            0.014075,           0.0036731,           0.0042348,             0.00766,             0.00766,             0.00766
                 132,            0.019347,           0.0071169,           0.0080762,             0.99334,              0.9774,             0.99191,             0.86536,            0.012371,           0.0035026,           0.0041593,            0.007642,            0.007642,            0.007642
                 133,            0.018671,           0.0066664,           0.0068899,             0.97993,             0.98551,             0.99202,             0.87575,            0.012384,           0.0035285,           0.0040551,            0.007624,            0.007624,            0.007624
                 134,            0.017713,           0.0065808,           0.0073336,             0.97605,             0.98238,             0.99285,             0.87774,            0.012819,           0.0035945,           0.0043237,            0.007606,            0.007606,            0.007606
                 135,            0.018646,           0.0068595,           0.0080066,             0.97734,                0.98,             0.99271,             0.89397,            0.011245,           0.0034962,           0.0056986,            0.007588,            0.007588,            0.007588
                 136,            0.018329,           0.0066287,            0.006703,             0.98971,             0.98898,             0.99197,             0.89162,            0.013118,           0.0035866,           0.0056507,             0.00757,             0.00757,             0.00757
                 137,            0.018543,           0.0073625,           0.0071289,             0.99014,             0.99113,             0.99177,             0.86392,            0.012953,           0.0035609,           0.0056644,            0.007552,            0.007552,            0.007552
                 138,            0.017516,           0.0069272,           0.0068883,             0.98664,             0.98433,             0.99324,             0.86781,            0.012761,           0.0035773,           0.0046112,            0.007534,            0.007534,            0.007534
                 139,            0.018542,           0.0067224,           0.0074494,             0.98723,             0.98719,             0.99294,             0.89141,            0.012041,           0.0034794,           0.0030885,            0.007516,            0.007516,            0.007516
                 140,            0.018537,            0.006982,           0.0066881,             0.97848,             0.97577,              0.9928,             0.87257,            0.012148,           0.0035272,           0.0042235,            0.007498,            0.007498,            0.007498
                 141,            0.016933,           0.0064991,           0.0079752,             0.95829,             0.98298,             0.99301,             0.88474,            0.010956,            0.003417,           0.0042348,             0.00748,             0.00748,             0.00748
                 142,            0.017432,           0.0065151,           0.0074033,             0.95984,             0.97708,             0.98415,             0.87526,            0.011035,           0.0033814,            0.005499,            0.007462,            0.007462,            0.007462
                 143,            0.017962,           0.0064922,           0.0076459,             0.96798,             0.96936,             0.98324,             0.87511,            0.011278,            0.003466,           0.0055802,            0.007444,            0.007444,            0.007444
                 144,            0.017918,           0.0066663,           0.0072348,             0.98851,             0.98647,             0.99314,             0.86636,            0.012095,           0.0034532,             0.00384,            0.007426,            0.007426,            0.007426
                 145,            0.017599,           0.0063688,           0.0069464,             0.97751,             0.97788,             0.99329,             0.88627,             0.01074,           0.0033466,           0.0039266,            0.007408,            0.007408,            0.007408
                 146,            0.017683,           0.0065613,           0.0060987,             0.98437,             0.99556,              0.9929,             0.89694,            0.011454,           0.0034574,           0.0032151,             0.00739,             0.00739,             0.00739
                 147,            0.018316,           0.0064371,            0.007392,             0.98996,             0.99089,             0.99248,              0.8921,             0.01034,            0.003326,           0.0026679,            0.007372,            0.007372,            0.007372
                 148,            0.017992,           0.0068657,           0.0071628,             0.96247,             0.98843,             0.99223,             0.88972,            0.011452,           0.0034202,           0.0038563,            0.007354,            0.007354,            0.007354
                 149,            0.017319,           0.0062116,           0.0073898,             0.97886,             0.97827,              0.9925,             0.89403,            0.010389,            0.003264,           0.0045263,            0.007336,            0.007336,            0.007336
                 150,            0.017133,           0.0067934,           0.0074634,             0.97171,             0.99635,             0.99341,              0.8954,            0.011439,           0.0033308,           0.0030152,            0.007318,            0.007318,            0.007318
                 151,            0.017847,           0.0062901,           0.0072487,             0.97699,             0.97831,             0.99254,             0.88763,            0.011811,           0.0033982,           0.0044384,              0.0073,              0.0073,              0.0073
                 152,            0.018056,           0.0066309,           0.0066608,             0.98701,             0.98241,             0.99248,             0.87767,             0.01253,           0.0035494,           0.0035254,            0.007282,            0.007282,            0.007282
                 153,            0.017208,           0.0064357,           0.0068869,             0.98538,             0.98721,              0.9925,             0.88302,            0.011549,           0.0034586,           0.0032412,            0.007264,            0.007264,            0.007264
                 154,            0.016011,           0.0066302,           0.0078525,             0.99089,             0.98875,              0.9918,              0.8737,            0.012773,             0.00356,            0.004846,            0.007246,            0.007246,            0.007246
                 155,            0.017953,           0.0064884,           0.0076668,             0.97754,              0.9851,             0.99226,             0.88767,             0.01137,           0.0035235,           0.0036571,            0.007228,            0.007228,            0.007228
                 156,            0.017954,            0.006482,           0.0063833,             0.99349,             0.97676,             0.99253,             0.88506,            0.011819,            0.003556,           0.0036237,             0.00721,             0.00721,             0.00721
                 157,            0.016833,           0.0063894,           0.0080098,             0.98598,             0.98477,             0.99211,             0.90059,             0.01082,           0.0034046,           0.0035946,            0.007192,            0.007192,            0.007192
                 158,            0.016741,           0.0063885,           0.0068529,             0.98406,             0.99377,              0.9924,             0.87621,            0.013434,           0.0034943,            0.003983,            0.007174,            0.007174,            0.007174
                 159,            0.017903,            0.006286,           0.0065168,             0.98948,             0.99121,             0.99118,             0.87985,            0.011981,           0.0034377,           0.0056365,            0.007156,            0.007156,            0.007156
                 160,            0.018268,            0.006716,           0.0096441,             0.98693,             0.99351,             0.99115,              0.8842,            0.011218,           0.0033871,           0.0057791,            0.007138,            0.007138,            0.007138
                 161,            0.016423,           0.0066984,           0.0075342,             0.98804,             0.98666,             0.99288,             0.90314,            0.010208,           0.0033038,           0.0054706,             0.00712,             0.00712,             0.00712
