               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.069179,            0.023555,            0.038995,             0.38223,             0.83333,             0.48111,              0.1921,            0.059938,            0.010648,            0.035022,            0.057598,           0.0045976,           0.0045976
                  12,            0.072278,            0.017441,            0.036085,             0.44425,               0.775,             0.49647,              0.1166,            0.064357,            0.010638,             0.03189,            0.053979,           0.0049788,           0.0049788
                  13,            0.066393,            0.019582,            0.035023,             0.50982,              0.8507,             0.58258,             0.21069,            0.066201,           0.0093393,            0.030969,            0.050358,           0.0053584,           0.0053584
                  14,            0.058656,            0.016424,            0.032325,             0.19993,             0.75833,             0.22021,            0.095278,            0.077234,           0.0085164,            0.030402,            0.046736,           0.0057365,           0.0057365
                  15,            0.073749,            0.019299,            0.034178,             0.28133,             0.68333,             0.39797,             0.16559,            0.059207,            0.009599,            0.030749,            0.043113,           0.0061129,           0.0061129
                  16,            0.072299,            0.020175,            0.032732,             0.22507,                 0.6,             0.26331,            0.064702,            0.072773,            0.009136,            0.029993,            0.039488,           0.0064877,           0.0064877
                  17,            0.076508,            0.015566,            0.034238,             0.17662,                 0.7,             0.22757,            0.069494,            0.058785,           0.0094831,            0.029717,            0.035861,            0.006861,            0.006861
                  18,            0.066805,            0.017369,            0.031858,            0.087005,             0.55833,              0.1313,            0.051567,            0.075212,           0.0087147,            0.029497,            0.032233,           0.0072327,           0.0072327
                  19,            0.074682,            0.015673,            0.032585,              0.1794,             0.54167,             0.29556,             0.14974,            0.072517,           0.0089014,            0.029051,            0.028603,           0.0076028,           0.0076028
                  20,            0.066245,             0.01676,            0.032026,             0.25975,               0.725,             0.30442,             0.11452,            0.057702,           0.0093284,            0.028981,            0.024971,           0.0079713,           0.0079713
                  21,            0.066652,            0.018612,            0.032761,             0.23065,             0.66573,             0.27803,            0.071598,            0.094913,           0.0084684,            0.029779,            0.021338,           0.0083383,           0.0083383
                  22,            0.090546,            0.013508,            0.031315,             0.18878,             0.59935,              0.2886,            0.076872,            0.061128,           0.0086727,            0.028985,            0.017704,           0.0087036,           0.0087036
                  23,            0.068041,            0.017957,            0.033165,             0.30361,             0.51667,             0.46608,             0.16552,            0.069124,           0.0083904,             0.02962,            0.014067,           0.0090674,           0.0090674
                  24,            0.073176,            0.015928,            0.031517,             0.29292,             0.45833,             0.43916,             0.10041,            0.064009,           0.0090601,            0.028657,             0.01043,           0.0094296,           0.0094296
                  25,            0.068194,            0.015255,            0.031312,            0.071042,             0.98333,            0.074954,            0.029711,            0.070938,           0.0080075,            0.028155,            0.009505,            0.009505,            0.009505
                  26,            0.070146,            0.016352,            0.032643,            0.092711,             0.35833,            0.097696,            0.024349,            0.069862,           0.0080903,            0.027548,            0.009505,            0.009505,            0.009505
                  27,            0.067605,              0.0155,            0.031014,              0.2879,             0.60676,             0.32023,            0.099712,            0.058593,           0.0087035,            0.026913,           0.0094852,           0.0094852,           0.0094852
                  28,            0.062978,            0.015025,            0.030004,             0.26694,             0.62573,             0.35961,             0.14637,            0.070147,           0.0086555,            0.027568,           0.0094654,           0.0094654,           0.0094654
                  29,            0.066876,            0.017611,            0.030413,              0.4317,                 0.9,             0.55583,             0.32139,            0.055698,           0.0095577,            0.028067,           0.0094456,           0.0094456,           0.0094456
                  30,            0.067696,            0.017422,             0.02983,             0.44467,             0.86599,             0.59771,             0.32277,            0.061946,           0.0093081,            0.027534,           0.0094258,           0.0094258,           0.0094258
                  31,            0.060209,            0.015962,            0.028809,             0.25602,             0.80091,             0.40972,            0.097124,            0.063159,           0.0095289,            0.026903,            0.009406,            0.009406,            0.009406
                  32,            0.067498,            0.014438,            0.030447,              0.2909,             0.84167,             0.49915,             0.23441,            0.063948,           0.0085747,            0.026073,           0.0093862,           0.0093862,           0.0093862
                  33,            0.060987,            0.015989,            0.031272,             0.22768,             0.66667,             0.28823,             0.19421,            0.054387,           0.0087829,            0.026514,           0.0093664,           0.0093664,           0.0093664
                  34,            0.053896,            0.016598,            0.031145,              0.1937,              0.7845,             0.28084,             0.10448,            0.054631,           0.0086365,            0.026869,           0.0093466,           0.0093466,           0.0093466
                  35,            0.060821,            0.016235,            0.028246,             0.30157,             0.73333,              0.5608,              0.2754,            0.052371,           0.0082002,             0.02618,           0.0093268,           0.0093268,           0.0093268
                  36,            0.054081,            0.015297,            0.028582,             0.36346,               0.775,             0.59206,             0.26615,             0.05846,           0.0080261,            0.026216,            0.009307,            0.009307,            0.009307
                  37,            0.056816,            0.016995,            0.029175,             0.43388,             0.61667,             0.36443,             0.17406,            0.048382,           0.0079705,             0.02583,           0.0092872,           0.0092872,           0.0092872
                  38,            0.051608,            0.013831,            0.029019,             0.47315,               0.825,             0.69441,             0.26402,            0.052428,           0.0075699,            0.025831,           0.0092674,           0.0092674,           0.0092674
                  39,             0.05139,            0.015539,            0.028774,             0.50848,                 0.8,             0.67515,             0.32894,            0.043867,           0.0074196,            0.025408,           0.0092476,           0.0092476,           0.0092476
                  40,              0.0451,            0.014874,            0.028419,             0.51884,             0.72651,             0.59907,             0.25642,            0.058049,           0.0079712,            0.025335,           0.0092278,           0.0092278,           0.0092278
                  41,            0.060153,             0.01316,            0.027881,             0.59918,             0.77791,             0.71382,             0.33268,            0.036834,           0.0079492,            0.024588,            0.009208,            0.009208,            0.009208
                  42,             0.04432,            0.012852,            0.029585,             0.52056,                 0.8,             0.70261,             0.24479,            0.050248,           0.0077764,            0.023664,           0.0091882,           0.0091882,           0.0091882
                  43,            0.051996,            0.012843,            0.026708,             0.53251,             0.84595,             0.67369,             0.45148,            0.040719,           0.0077405,              0.0233,           0.0091684,           0.0091684,           0.0091684
                  44,            0.044403,            0.014257,            0.026631,             0.55879,             0.92927,             0.74377,             0.29422,            0.043189,           0.0077984,            0.023089,           0.0091486,           0.0091486,           0.0091486
                  45,            0.044639,            0.011642,            0.026788,             0.42885,               0.725,               0.592,             0.29077,             0.06135,           0.0072589,            0.022501,           0.0091288,           0.0091288,           0.0091288
                  46,             0.05532,            0.012401,            0.030335,             0.66194,             0.78889,             0.76484,             0.45638,            0.033404,           0.0071118,            0.022083,            0.009109,            0.009109,            0.009109
                  47,            0.036851,            0.011072,            0.027012,             0.39485,                 0.9,             0.63472,              0.2304,            0.048469,           0.0078056,            0.021838,           0.0090892,           0.0090892,           0.0090892
                  48,            0.048421,            0.010721,            0.029514,             0.52521,             0.88946,             0.75172,             0.39968,            0.042105,           0.0070121,            0.021536,           0.0090694,           0.0090694,           0.0090694
                  49,            0.042373,            0.013523,            0.028853,             0.68759,             0.86612,             0.90488,             0.42425,            0.046827,           0.0068158,            0.020104,           0.0090496,           0.0090496,           0.0090496
                  50,            0.049871,            0.010325,            0.030693,              0.4939,               0.775,             0.64484,              0.3021,            0.036715,           0.0070746,            0.019032,           0.0090298,           0.0090298,           0.0090298
                  51,            0.042491,           0.0099756,            0.021929,             0.64725,                 0.9,             0.90847,              0.4104,             0.03751,           0.0063366,             0.01777,             0.00901,             0.00901,             0.00901
                  52,            0.039382,            0.010225,            0.024173,             0.71396,             0.79796,             0.79404,             0.47018,             0.04437,           0.0065306,            0.017586,           0.0089902,           0.0089902,           0.0089902
                  53,            0.047869,            0.011418,            0.024612,              0.8441,                 0.9,             0.94607,             0.42047,            0.034337,           0.0060061,            0.016914,           0.0089704,           0.0089704,           0.0089704
                  54,            0.037123,            0.011871,            0.023374,              0.5882,             0.85817,             0.77701,             0.51315,            0.049503,           0.0064172,            0.015692,           0.0089506,           0.0089506,           0.0089506
                  55,            0.045595,            0.010691,            0.022003,             0.57976,             0.88201,             0.75091,              0.3402,             0.03392,           0.0060775,            0.014882,           0.0089308,           0.0089308,           0.0089308
                  56,            0.036772,            0.010575,            0.018586,             0.72914,             0.85662,             0.86964,             0.53726,            0.049266,           0.0059338,            0.014916,            0.008911,            0.008911,            0.008911
                  57,            0.048298,            0.010064,            0.025331,              0.7543,             0.89152,             0.83194,             0.53648,            0.040082,           0.0055475,            0.013947,           0.0088912,           0.0088912,           0.0088912
                  58,            0.034854,            0.011525,            0.018633,              0.5873,             0.88333,             0.71265,             0.30431,            0.036118,           0.0056629,            0.012782,           0.0088714,           0.0088714,           0.0088714
                  59,            0.037669,           0.0097353,            0.017672,             0.92515,             0.91667,             0.98476,             0.64275,             0.03207,           0.0053926,            0.011554,           0.0088516,           0.0088516,           0.0088516
                  60,            0.040905,            0.010453,            0.020533,             0.90881,                 0.9,             0.94193,             0.58839,            0.033179,           0.0053704,            0.011706,           0.0088318,           0.0088318,           0.0088318
                  61,            0.039511,            0.010858,            0.019937,             0.94286,             0.98285,             0.97269,             0.46601,             0.04416,           0.0058312,            0.010019,            0.008812,            0.008812,            0.008812
                  62,            0.044741,           0.0089045,            0.015607,             0.71892,                0.85,             0.89616,             0.54592,            0.031811,           0.0052504,            0.012259,           0.0087922,           0.0087922,           0.0087922
                  63,            0.043392,           0.0092711,            0.015923,              0.9407,             0.99232,             0.98532,             0.59616,            0.033294,           0.0051352,           0.0090482,           0.0087724,           0.0087724,           0.0087724
                  64,            0.033894,           0.0097562,            0.015686,             0.74241,                 0.9,             0.87178,             0.51218,            0.038298,           0.0053015,           0.0095568,           0.0087526,           0.0087526,           0.0087526
                  65,             0.04768,           0.0091053,            0.016806,               0.988,             0.97497,               0.995,             0.60857,            0.035342,           0.0049997,           0.0081091,           0.0087328,           0.0087328,           0.0087328
                  66,            0.032042,           0.0094672,            0.014905,             0.68298,             0.89167,             0.83288,               0.377,            0.040961,            0.005527,           0.0081646,            0.008713,            0.008713,            0.008713
                  67,            0.046906,            0.007982,            0.016696,             0.86074,                0.95,             0.97019,             0.64901,            0.036227,           0.0051152,           0.0088103,           0.0086932,           0.0086932,           0.0086932
                  68,            0.038301,           0.0097302,             0.01172,             0.69882,             0.78333,             0.85618,             0.63543,             0.03307,            0.004921,            0.010773,           0.0086734,           0.0086734,           0.0086734
                  69,            0.041133,           0.0091857,            0.014428,             0.88932,               0.925,             0.96512,             0.55594,            0.032257,           0.0049472,            0.010095,           0.0086536,           0.0086536,           0.0086536
                  70,            0.040547,             0.00991,            0.011275,             0.61626,                 0.8,             0.84499,             0.61618,            0.036413,           0.0050234,           0.0098949,           0.0086338,           0.0086338,           0.0086338
                  71,            0.040811,           0.0099075,             0.01306,               0.884,             0.90833,             0.96304,             0.72664,            0.032479,           0.0047671,           0.0086194,            0.008614,            0.008614,            0.008614
                  72,            0.031408,           0.0092169,            0.016179,             0.88126,             0.96463,             0.98798,             0.53594,            0.039216,           0.0049397,           0.0071388,           0.0085942,           0.0085942,           0.0085942
                  73,            0.042823,           0.0086978,            0.013083,             0.98321,               0.975,             0.98786,             0.66731,             0.03453,           0.0047687,           0.0072218,           0.0085744,           0.0085744,           0.0085744
                  74,            0.035952,           0.0087063,            0.010837,             0.92867,             0.98323,             0.99147,             0.47108,            0.032825,           0.0049599,           0.0072531,           0.0085546,           0.0085546,           0.0085546
                  75,            0.033493,            0.010031,            0.013688,             0.74027,              0.9883,             0.96038,             0.67138,            0.030286,           0.0048182,           0.0071493,           0.0085348,           0.0085348,           0.0085348
                  76,            0.036372,           0.0087841,            0.012686,             0.97914,                   1,               0.995,             0.71365,            0.029928,            0.004667,           0.0066581,            0.008515,            0.008515,            0.008515
                  77,            0.037161,            0.008566,           0.0098106,             0.98014,               0.975,             0.99381,             0.71252,            0.030756,           0.0047982,           0.0065823,           0.0084952,           0.0084952,           0.0084952
                  78,              0.0373,            0.010289,             0.01823,             0.84144,             0.99513,             0.95891,             0.75621,            0.027046,           0.0046315,           0.0065036,           0.0084754,           0.0084754,           0.0084754
                  79,            0.026984,           0.0087305,            0.010039,             0.84007,             0.87524,             0.97042,             0.63298,            0.034358,           0.0047027,           0.0064449,           0.0084556,           0.0084556,           0.0084556
                  80,            0.041807,             0.00727,            0.010015,             0.92156,             0.98333,             0.98414,             0.73522,            0.027947,           0.0044755,           0.0063897,           0.0084358,           0.0084358,           0.0084358
                  81,            0.027626,           0.0084477,            0.010299,             0.87289,             0.87256,             0.95624,             0.48788,            0.030553,           0.0048355,           0.0061842,            0.008416,            0.008416,            0.008416
                  82,            0.035752,           0.0079738,            0.010197,             0.98174,             0.99788,               0.995,             0.74222,            0.025784,           0.0044535,           0.0057874,           0.0083962,           0.0083962,           0.0083962
                  83,            0.027932,            0.007166,           0.0097305,             0.64409,             0.98997,             0.85982,             0.56186,            0.034263,           0.0047633,           0.0058047,           0.0083764,           0.0083764,           0.0083764
                  84,            0.037435,            0.008675,             0.01223,              0.8312,                   1,             0.94789,             0.68369,            0.021487,           0.0043244,           0.0055323,           0.0083566,           0.0083566,           0.0083566
                  85,            0.031289,           0.0094005,           0.0085826,             0.89162,               0.975,              0.9776,             0.69307,            0.040186,           0.0046914,           0.0059198,           0.0083368,           0.0083368,           0.0083368
                  86,            0.040294,             0.00895,           0.0081853,             0.98015,             0.99196,               0.995,             0.66029,            0.025576,           0.0043958,           0.0061267,            0.008317,            0.008317,            0.008317
                  87,             0.03418,           0.0096309,            0.009452,             0.82241,              0.9751,             0.95725,             0.73578,            0.030673,            0.004654,           0.0061453,           0.0082972,           0.0082972,           0.0082972
                  88,            0.034522,           0.0090082,            0.011333,             0.85057,                   1,             0.95597,             0.62627,             0.02635,           0.0045422,           0.0053744,           0.0082774,           0.0082774,           0.0082774
                  89,            0.034152,           0.0078217,            0.012634,             0.93274,                   1,             0.98795,             0.76524,            0.028326,           0.0045095,           0.0053906,           0.0082576,           0.0082576,           0.0082576
                  90,            0.031318,           0.0088048,             0.01039,             0.75083,                   1,             0.86146,             0.53884,            0.030105,           0.0044125,           0.0052646,           0.0082378,           0.0082378,           0.0082378
                  91,            0.031747,           0.0083602,           0.0089326,             0.98305,                   1,               0.995,             0.73512,            0.020471,            0.004196,           0.0052891,            0.008218,            0.008218,            0.008218
                  92,            0.032814,           0.0088017,           0.0092556,             0.77767,                   1,             0.93991,             0.65838,            0.031183,           0.0044256,            0.005128,           0.0081982,           0.0081982,           0.0081982
                  93,            0.030172,           0.0088688,           0.0097302,             0.74331,                   1,             0.87189,             0.64874,            0.025966,           0.0044006,           0.0051246,           0.0081784,           0.0081784,           0.0081784
                  94,            0.032597,           0.0083599,            0.010448,             0.95022,                   1,             0.99313,             0.67065,            0.030193,            0.004306,           0.0051225,           0.0081586,           0.0081586,           0.0081586
                  95,             0.03171,            0.007877,           0.0092272,              0.9315,                   1,             0.98718,             0.68509,            0.024132,           0.0043344,           0.0052024,           0.0081388,           0.0081388,           0.0081388
                  96,            0.029827,           0.0075663,             0.01207,             0.99621,                   1,               0.995,              0.8295,            0.023767,           0.0040023,           0.0050413,            0.008119,            0.008119,            0.008119
                  97,            0.029469,           0.0089615,           0.0076613,             0.83645,                   1,             0.93528,             0.76521,            0.026489,           0.0045885,           0.0050623,           0.0080992,           0.0080992,           0.0080992
                  98,            0.032932,           0.0084731,           0.0077293,             0.99114,                   1,               0.995,             0.59563,            0.027176,           0.0043206,           0.0046692,           0.0080794,           0.0080794,           0.0080794
                  99,            0.031847,            0.009428,           0.0078693,             0.99066,                   1,               0.995,             0.79261,            0.022976,           0.0042555,           0.0047691,           0.0080596,           0.0080596,           0.0080596
                 100,            0.027039,           0.0067743,           0.0077672,             0.87427,             0.99043,               0.995,             0.71965,            0.029112,           0.0042967,            0.004684,           0.0080398,           0.0080398,           0.0080398
                 101,            0.030129,           0.0092078,           0.0076256,             0.94471,                   1,               0.995,             0.77941,            0.025076,           0.0041185,           0.0045972,             0.00802,             0.00802,             0.00802
                 102,            0.027343,           0.0067037,             0.00714,             0.95886,                   1,             0.99143,             0.72493,            0.025017,           0.0041209,           0.0046201,           0.0080002,           0.0080002,           0.0080002
                 103,            0.028239,           0.0081181,           0.0086125,             0.99349,                   1,               0.995,             0.75543,            0.025146,           0.0040012,            0.004607,           0.0079804,           0.0079804,           0.0079804
                 104,            0.029484,           0.0072394,             0.01271,             0.99531,                   1,               0.995,             0.76478,            0.019856,           0.0040767,            0.004689,           0.0079606,           0.0079606,           0.0079606
                 105,            0.026741,           0.0095761,           0.0095108,              0.9247,                   1,               0.995,             0.76292,            0.024905,           0.0040874,           0.0046702,           0.0079408,           0.0079408,           0.0079408
                 106,            0.031055,           0.0093937,            0.010508,             0.95123,                   1,               0.995,             0.78321,            0.022845,           0.0041867,           0.0045867,            0.007921,            0.007921,            0.007921
                 107,            0.028951,           0.0085837,           0.0068984,             0.92402,             0.97421,               0.995,             0.69538,            0.028648,            0.004142,           0.0047525,           0.0079012,           0.0079012,           0.0079012
                 108,            0.029409,            0.007238,           0.0079811,             0.91946,             0.96667,             0.98514,             0.79284,             0.02093,           0.0041284,           0.0049359,           0.0078814,           0.0078814,           0.0078814
                 109,            0.027994,           0.0072158,           0.0078458,             0.95451,                0.95,             0.98362,             0.74389,            0.026218,           0.0042372,           0.0066718,           0.0078616,           0.0078616,           0.0078616
                 110,            0.029438,            0.008139,           0.0082565,             0.94609,             0.98333,             0.99452,             0.80818,            0.023702,             0.00421,            0.006809,           0.0078418,           0.0078418,           0.0078418
                 111,            0.032498,           0.0079025,           0.0095538,             0.98899,                   1,               0.995,             0.76087,            0.023627,           0.0041317,           0.0063488,            0.007822,            0.007822,            0.007822
                 112,            0.029798,            0.008822,           0.0086635,              0.8894,             0.93333,             0.97149,             0.76582,            0.023814,            0.004329,           0.0082234,           0.0078022,           0.0078022,           0.0078022
                 113,              0.0292,            0.008868,           0.0073282,             0.96076,             0.90162,             0.97486,             0.74314,            0.023207,           0.0040914,            0.016623,           0.0077824,           0.0077824,           0.0077824
                 114,            0.024961,           0.0064039,           0.0086952,             0.98716,             0.96802,               0.995,             0.85167,            0.021393,            0.004001,           0.0096693,           0.0077626,           0.0077626,           0.0077626
                 115,            0.025873,           0.0085551,           0.0092801,             0.99728,             0.98236,             0.99324,             0.83804,            0.026179,           0.0039724,           0.0052719,           0.0077428,           0.0077428,           0.0077428
                 116,            0.030292,           0.0077574,           0.0080045,             0.90895,             0.99451,             0.99381,              0.7801,            0.019463,           0.0039764,            0.004595,            0.007723,            0.007723,            0.007723
                 117,            0.025688,           0.0088733,           0.0075317,              0.9962,                   1,               0.995,             0.83372,            0.023083,           0.0038939,           0.0045188,           0.0077032,           0.0077032,           0.0077032
                 118,            0.031324,           0.0084619,           0.0082678,             0.99599,                   1,               0.995,             0.81856,            0.021519,           0.0037708,           0.0044187,           0.0076834,           0.0076834,           0.0076834
                 119,            0.023779,           0.0059999,           0.0064885,             0.99638,                   1,               0.995,             0.78527,             0.02346,           0.0042545,           0.0043808,           0.0076636,           0.0076636,           0.0076636
                 120,            0.030388,           0.0080304,            0.007711,              0.9964,                   1,               0.995,             0.71536,            0.020458,           0.0038652,           0.0042434,           0.0076438,           0.0076438,           0.0076438
                 121,            0.024867,           0.0072796,           0.0068645,              0.9849,                   1,               0.995,             0.79909,            0.027033,           0.0038725,           0.0043178,            0.007624,            0.007624,            0.007624
                 122,            0.027182,           0.0071158,           0.0066889,             0.98686,                   1,               0.995,             0.80759,            0.018632,           0.0037808,           0.0041822,           0.0076042,           0.0076042,           0.0076042
                 123,            0.023286,           0.0058522,            0.006571,              0.8222,                   1,             0.98166,             0.73083,            0.026554,           0.0041486,           0.0042975,           0.0075844,           0.0075844,           0.0075844
                 124,            0.026348,           0.0074168,            0.010432,             0.99568,                   1,               0.995,             0.87668,            0.020021,           0.0037135,           0.0042073,           0.0075646,           0.0075646,           0.0075646
                 125,            0.027586,           0.0068717,           0.0059975,             0.99573,                   1,               0.995,             0.67655,            0.026352,           0.0041614,           0.0042096,           0.0075448,           0.0075448,           0.0075448
                 126,            0.032054,           0.0083359,           0.0067744,             0.99526,                   1,               0.995,             0.85655,             0.01906,            0.003555,           0.0040718,            0.007525,            0.007525,            0.007525
                 127,            0.023896,           0.0069034,           0.0078429,             0.99497,                   1,               0.995,             0.68327,            0.025648,           0.0041814,           0.0041399,           0.0075052,           0.0075052,           0.0075052
                 128,            0.028518,           0.0077548,           0.0075767,             0.99454,                   1,               0.995,             0.77315,            0.018769,           0.0037162,           0.0041409,           0.0074854,           0.0074854,           0.0074854
                 129,              0.0241,           0.0078037,           0.0076005,             0.99379,                   1,               0.995,             0.81507,            0.023481,           0.0039973,           0.0043411,           0.0074656,           0.0074656,           0.0074656
                 130,            0.027791,           0.0072173,           0.0072548,             0.97319,                   1,               0.995,             0.81688,            0.017602,           0.0036874,           0.0046757,           0.0074458,           0.0074458,           0.0074458
                 131,            0.026682,           0.0086056,           0.0072146,             0.97754,             0.97453,               0.995,             0.79343,            0.023861,            0.003773,           0.0050354,            0.007426,            0.007426,            0.007426
                 132,             0.02758,           0.0078421,            0.007088,             0.91882,             0.96907,             0.99126,             0.86731,            0.021453,           0.0037395,           0.0062183,           0.0074062,           0.0074062,           0.0074062
                 133,            0.029361,            0.008217,            0.010595,             0.95589,             0.97402,             0.98966,             0.78028,            0.019459,           0.0037453,            0.006348,           0.0073864,           0.0073864,           0.0073864
                 134,            0.026692,           0.0082525,           0.0067157,             0.96833,             0.98333,             0.99048,               0.809,            0.024299,           0.0036547,           0.0060166,           0.0073666,           0.0073666,           0.0073666
                 135,            0.025594,           0.0060446,           0.0058728,             0.96679,             0.98333,             0.98847,             0.77846,            0.020638,           0.0038235,           0.0060525,           0.0073468,           0.0073468,           0.0073468
                 136,            0.026641,           0.0073941,            0.011314,             0.99651,                   1,               0.995,             0.85544,            0.019933,           0.0036003,            0.003889,            0.007327,            0.007327,            0.007327
                 137,            0.022975,           0.0074181,           0.0067272,             0.99307,                   1,               0.995,             0.79929,            0.019305,           0.0038736,             0.00386,           0.0073072,           0.0073072,           0.0073072
                 138,            0.028805,           0.0080582,           0.0058022,             0.99666,                   1,               0.995,             0.78307,            0.022259,           0.0038944,            0.003832,           0.0072874,           0.0072874,           0.0072874
                 139,            0.023769,           0.0077137,           0.0092027,             0.99629,                   1,               0.995,             0.76982,            0.027186,           0.0039871,           0.0038833,           0.0072676,           0.0072676,           0.0072676
                 140,            0.030634,           0.0085963,           0.0077607,             0.99655,                   1,               0.995,             0.86438,            0.017179,            0.003486,           0.0037998,           0.0072478,           0.0072478,           0.0072478
                 141,            0.026848,           0.0070172,           0.0095178,             0.99727,                   1,               0.995,             0.79779,            0.020548,           0.0038727,           0.0038105,            0.007228,            0.007228,            0.007228
                 142,            0.024795,           0.0084637,           0.0081028,             0.99508,                   1,               0.995,             0.72792,            0.025122,           0.0042012,           0.0036624,           0.0072082,           0.0072082,           0.0072082
                 143,            0.029492,           0.0091801,           0.0083933,             0.99723,                   1,               0.995,              0.8626,             0.01973,           0.0037539,           0.0036954,           0.0071884,           0.0071884,           0.0071884
                 144,            0.023719,           0.0058564,           0.0067341,             0.99723,                   1,               0.995,             0.78719,            0.021514,           0.0038232,           0.0036241,           0.0071686,           0.0071686,           0.0071686
                 145,            0.025701,           0.0079791,           0.0055405,              0.9971,                   1,               0.995,             0.80197,            0.021401,           0.0040127,           0.0036916,           0.0071488,           0.0071488,           0.0071488
                 146,            0.027377,            0.008447,           0.0060279,             0.99718,                   1,               0.995,             0.81859,            0.016493,           0.0035735,           0.0036094,            0.007129,            0.007129,            0.007129
                 147,            0.022473,           0.0081465,            0.006273,             0.98404,                   1,               0.995,             0.75423,            0.021738,           0.0039442,           0.0036527,           0.0071092,           0.0071092,           0.0071092
                 148,            0.026225,           0.0074583,           0.0058406,              0.9971,                   1,               0.995,             0.80656,            0.020045,            0.003574,           0.0036045,           0.0070894,           0.0070894,           0.0070894
                 149,            0.025275,           0.0075512,           0.0056011,             0.99703,                   1,               0.995,             0.75305,            0.019614,           0.0037885,           0.0037131,           0.0070696,           0.0070696,           0.0070696
                 150,            0.027241,           0.0074533,            0.006535,             0.99685,                   1,               0.995,              0.7759,            0.018558,           0.0036388,           0.0036166,           0.0070498,           0.0070498,           0.0070498
                 151,            0.025515,           0.0070914,           0.0062227,             0.98215,                   1,               0.995,              0.7848,            0.021373,           0.0035401,           0.0036831,             0.00703,             0.00703,             0.00703
                 152,            0.023411,           0.0064928,            0.007442,             0.99712,                   1,               0.995,             0.65133,            0.023915,           0.0038208,           0.0035834,           0.0070102,           0.0070102,           0.0070102
                 153,            0.026601,           0.0075174,           0.0062482,             0.99675,                   1,               0.995,             0.77613,            0.018883,           0.0036016,           0.0036127,           0.0069904,           0.0069904,           0.0069904
                 154,            0.022652,           0.0065873,           0.0052628,             0.99664,                   1,               0.995,             0.72906,            0.024296,           0.0036153,           0.0035274,           0.0069706,           0.0069706,           0.0069706
                 155,            0.022458,           0.0080463,           0.0061267,             0.98019,                   1,               0.995,             0.82664,            0.023611,           0.0035137,           0.0035961,           0.0069508,           0.0069508,           0.0069508
                 156,            0.028189,           0.0065048,              0.0063,             0.99636,                   1,               0.995,             0.82696,            0.016619,           0.0034142,           0.0036462,            0.006931,            0.006931,            0.006931
                 157,            0.022117,           0.0063453,           0.0054564,             0.86357,               0.975,             0.97911,             0.67773,            0.025352,           0.0036733,           0.0037347,           0.0069112,           0.0069112,           0.0069112
                 158,            0.024821,           0.0060219,           0.0058854,             0.99128,                   1,               0.995,             0.85135,            0.017238,           0.0035011,           0.0036831,           0.0068914,           0.0068914,           0.0068914
                 159,            0.023276,           0.0079914,           0.0051195,             0.97143,                   1,             0.98071,             0.75074,            0.019551,           0.0036773,             0.00371,           0.0068716,           0.0068716,           0.0068716
                 160,            0.023961,           0.0059381,           0.0068517,             0.99502,                   1,               0.995,             0.86965,            0.020307,           0.0035331,           0.0036462,           0.0068518,           0.0068518,           0.0068518
