               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.065544,            0.013742,            0.030665,             0.41132,             0.78333,              0.5893,             0.28383,            0.044893,           0.0080136,            0.026819,           0.0092674,           0.0092674,           0.0092674
                  39,            0.047889,            0.016888,             0.02971,             0.37184,             0.66667,             0.55231,              0.2589,            0.049807,           0.0078211,            0.026345,           0.0092476,           0.0092476,           0.0092476
                  40,            0.053693,            0.015199,            0.029534,             0.50489,             0.79843,             0.65502,             0.27085,            0.054679,           0.0078663,            0.026553,           0.0092278,           0.0092278,           0.0092278
                  41,            0.054014,            0.014545,            0.029531,             0.43836,             0.70833,             0.59276,              0.2783,            0.047467,           0.0075774,            0.025706,            0.009208,            0.009208,            0.009208
                  42,            0.051574,            0.013189,            0.029523,             0.55179,                0.95,             0.67297,             0.38653,            0.041441,           0.0076076,            0.025685,           0.0091882,           0.0091882,           0.0091882
                  43,            0.043454,            0.015539,            0.029337,             0.44417,             0.82543,             0.60266,             0.29773,            0.040955,           0.0072937,            0.025327,           0.0091684,           0.0091684,           0.0091684
                  44,            0.046882,            0.015275,             0.02865,             0.52313,               0.825,             0.66011,              0.3386,            0.036134,           0.0075356,            0.026141,           0.0091486,           0.0091486,           0.0091486
                  45,             0.03978,            0.013043,            0.028507,             0.45263,             0.80358,             0.60091,             0.17954,            0.043995,           0.0075753,            0.027042,           0.0091288,           0.0091288,           0.0091288
                  46,            0.049988,            0.013805,            0.029079,             0.50832,             0.75636,             0.70876,             0.41031,            0.048686,           0.0070297,            0.026682,            0.009109,            0.009109,            0.009109
                  47,            0.048699,            0.011557,            0.028824,             0.59473,             0.78333,              0.7595,             0.30956,            0.043404,           0.0070722,            0.026076,           0.0090892,           0.0090892,           0.0090892
                  48,            0.043442,            0.012288,            0.030022,             0.42208,             0.65833,             0.66975,             0.33269,            0.041386,           0.0070058,            0.025381,           0.0090694,           0.0090694,           0.0090694
                  49,            0.047457,            0.014499,            0.030009,              0.5806,             0.70833,             0.72381,             0.42105,            0.045963,           0.0070345,            0.024812,           0.0090496,           0.0090496,           0.0090496
                  50,            0.050208,            0.011683,            0.029636,             0.54626,             0.92134,             0.78119,             0.54504,            0.039865,           0.0065231,             0.02434,           0.0090298,           0.0090298,           0.0090298
                  51,            0.041812,            0.011161,            0.026759,              0.4612,               0.725,             0.70854,             0.41784,            0.041704,           0.0071905,            0.023814,             0.00901,             0.00901,             0.00901
                  52,            0.047402,            0.011118,            0.028394,             0.63646,             0.69387,             0.71834,             0.27588,            0.042442,           0.0065179,            0.023516,           0.0089902,           0.0089902,           0.0089902
                  53,            0.050452,            0.012209,            0.028281,             0.67322,             0.70243,             0.81263,             0.48064,            0.041584,           0.0062674,            0.023104,           0.0089704,           0.0089704,           0.0089704
                  54,              0.0402,            0.013493,            0.027866,             0.36927,                0.85,             0.61887,             0.19664,            0.048128,           0.0066689,            0.022933,           0.0089506,           0.0089506,           0.0089506
                  55,            0.043909,            0.011805,            0.025849,             0.66626,             0.67486,             0.76519,             0.48588,             0.03619,           0.0067986,            0.022214,           0.0089308,           0.0089308,           0.0089308
                  56,            0.040452,             0.01149,             0.02477,             0.56745,               0.875,             0.80516,             0.38634,            0.043554,           0.0069309,            0.022047,            0.008911,            0.008911,            0.008911
                  57,            0.044519,            0.011278,            0.027665,              0.6809,               0.875,             0.84998,             0.39386,            0.039643,           0.0065024,            0.020715,           0.0088912,           0.0088912,           0.0088912
                  58,            0.040986,             0.01283,            0.025255,             0.44829,                0.85,             0.70536,             0.41744,            0.053132,           0.0066683,            0.020223,           0.0088714,           0.0088714,           0.0088714
                  59,            0.045366,            0.011067,            0.024912,              0.7431,                0.85,             0.91512,             0.62617,            0.026706,            0.006487,            0.019219,           0.0088516,           0.0088516,           0.0088516
                  60,            0.034523,            0.011971,            0.026607,              0.7449,             0.63235,             0.72808,             0.52569,            0.054691,           0.0064389,            0.018303,           0.0088318,           0.0088318,           0.0088318
                  61,            0.053901,            0.012174,            0.026837,             0.84543,             0.83333,             0.90737,             0.48556,            0.035184,           0.0063841,            0.018406,            0.008812,            0.008812,            0.008812
                  62,            0.042738,            0.010363,            0.023713,              0.5011,                0.85,             0.71835,             0.48059,            0.042092,           0.0063243,            0.016584,           0.0087922,           0.0087922,           0.0087922
                  63,             0.04371,            0.010679,            0.022071,             0.90907,               0.925,             0.96467,             0.62877,            0.032646,           0.0061502,            0.015649,           0.0087724,           0.0087724,           0.0087724
                  64,            0.039445,            0.011186,            0.025617,             0.65272,               0.875,             0.75371,             0.40384,            0.038275,           0.0063318,             0.01471,           0.0087526,           0.0087526,           0.0087526
                  65,             0.04373,            0.010922,            0.024435,             0.71971,             0.96667,             0.90665,             0.59443,            0.031851,           0.0060819,            0.017264,           0.0087328,           0.0087328,           0.0087328
                  66,            0.036102,            0.011407,            0.022407,             0.67362,                 0.9,             0.82456,             0.49702,            0.036999,             0.00615,            0.013465,            0.008713,            0.008713,            0.008713
                  67,             0.03997,           0.0090715,            0.023878,              0.9189,             0.92592,             0.97635,             0.52875,            0.035432,           0.0060834,            0.012298,           0.0086932,           0.0086932,           0.0086932
                  68,            0.038185,            0.011175,            0.017981,             0.60527,             0.88333,             0.69791,             0.50709,            0.044293,           0.0059897,             0.01215,           0.0086734,           0.0086734,           0.0086734
                  69,            0.040415,            0.010588,            0.021479,             0.80348,             0.86245,             0.90014,             0.56205,            0.029059,           0.0058559,            0.011958,           0.0086536,           0.0086536,           0.0086536
                  70,            0.036915,            0.011917,             0.01929,             0.62983,             0.73333,             0.85176,             0.52823,            0.034287,           0.0062555,            0.011445,           0.0086338,           0.0086338,           0.0086338
                  71,            0.036317,            0.011569,            0.018055,             0.54033,             0.93152,             0.81059,              0.4388,            0.036281,             0.00596,            0.013087,            0.008614,            0.008614,            0.008614
                  72,            0.038305,            0.010822,            0.021768,             0.85767,             0.78395,             0.90194,             0.56244,            0.039498,           0.0059065,            0.012212,           0.0085942,           0.0085942,           0.0085942
                  73,            0.040526,            0.010063,             0.02033,             0.69238,             0.91121,             0.94646,               0.485,            0.030381,            0.005858,            0.016543,           0.0085744,           0.0085744,           0.0085744
                  74,            0.031394,            0.010109,            0.018378,             0.70668,             0.86884,             0.73942,             0.48499,            0.037108,           0.0059364,            0.011217,           0.0085546,           0.0085546,           0.0085546
                  75,            0.040684,            0.011447,            0.020839,             0.71059,             0.86974,             0.93032,             0.62357,            0.024676,           0.0056733,            0.014935,           0.0085348,           0.0085348,           0.0085348
                  76,            0.030565,            0.010362,            0.019758,             0.83964,             0.84951,             0.94343,             0.56482,            0.037374,           0.0059099,            0.014271,            0.008515,            0.008515,            0.008515
                  77,            0.038089,             0.01035,             0.01864,             0.86315,             0.86663,              0.9388,             0.54436,            0.032497,           0.0059592,            0.016144,           0.0084952,           0.0084952,           0.0084952
                  78,            0.040355,            0.011511,            0.022998,             0.84987,             0.87789,             0.95448,             0.62178,            0.033007,           0.0056994,            0.016297,           0.0084754,           0.0084754,           0.0084754
                  79,            0.029473,            0.010343,            0.015575,             0.82477,             0.83307,             0.91963,             0.51617,            0.033752,           0.0060729,            0.010274,           0.0084556,           0.0084556,           0.0084556
                  80,            0.043451,           0.0089666,            0.014961,             0.80579,             0.92101,             0.87767,             0.51986,             0.03584,           0.0056373,           0.0083391,           0.0084358,           0.0084358,           0.0084358
                  81,            0.037016,           0.0092513,            0.019592,             0.90313,               0.775,             0.86293,             0.62229,            0.025624,            0.005512,            0.018029,            0.008416,            0.008416,            0.008416
                  82,             0.03057,           0.0094281,            0.016545,             0.71804,             0.86345,             0.85257,             0.51044,            0.044258,           0.0060608,            0.010333,           0.0083962,           0.0083962,           0.0083962
                  83,            0.034917,           0.0090219,             0.01286,             0.92471,             0.91371,             0.96298,             0.55832,            0.030412,           0.0056493,           0.0086355,           0.0083764,           0.0083764,           0.0083764
                  84,            0.035437,            0.010267,            0.014261,             0.99565,             0.90229,             0.97798,             0.66165,            0.029349,           0.0054743,           0.0076447,           0.0083566,           0.0083566,           0.0083566
                  85,            0.032849,            0.011064,            0.011702,             0.75894,             0.93333,             0.86451,             0.51371,            0.034964,           0.0055752,           0.0075041,           0.0083368,           0.0083368,           0.0083368
                  86,            0.035704,            0.010193,            0.010689,             0.67353,             0.87223,             0.82321,             0.54516,            0.039304,           0.0055798,            0.006687,            0.008317,            0.008317,            0.008317
                  87,            0.039386,            0.011406,            0.015551,             0.93462,             0.93802,             0.99242,              0.6293,            0.025541,           0.0055147,           0.0068031,           0.0082972,           0.0082972,           0.0082972
                  88,            0.031216,            0.010114,            0.014624,             0.62791,             0.93481,             0.73296,             0.52257,              0.0339,           0.0054659,           0.0077907,           0.0082774,           0.0082774,           0.0082774
                  89,            0.036321,           0.0091652,            0.018658,              0.9756,              0.9824,               0.995,             0.72676,            0.025352,           0.0050313,           0.0068222,           0.0082576,           0.0082576,           0.0082576
                  90,            0.029019,            0.010476,            0.012036,              0.8255,             0.93968,             0.98375,             0.72604,            0.034895,           0.0052506,           0.0067207,           0.0082378,           0.0082378,           0.0082378
                  91,            0.036997,            0.009856,            0.010826,             0.74231,             0.96667,             0.87392,             0.50993,            0.028971,           0.0055028,           0.0066651,            0.008218,            0.008218,            0.008218
                  92,            0.034863,            0.010758,            0.011659,             0.98945,                   1,               0.995,             0.74599,            0.022953,           0.0051797,           0.0063539,           0.0081982,           0.0081982,           0.0081982
                  93,            0.028631,            0.010534,            0.014484,             0.77988,             0.95446,             0.92279,             0.60166,            0.030988,            0.005286,           0.0061147,           0.0081784,           0.0081784,           0.0081784
                  94,            0.032254,           0.0099966,            0.018695,             0.83273,                   1,             0.96304,             0.68478,            0.026461,           0.0050917,           0.0061186,           0.0081586,           0.0081586,           0.0081586
                  95,            0.036535,           0.0095431,            0.011423,             0.99336,                   1,               0.995,             0.70473,            0.031654,           0.0052316,           0.0059698,           0.0081388,           0.0081388,           0.0081388
                  96,            0.029902,            0.009165,            0.018577,             0.76969,                   1,              0.9241,              0.6053,             0.03151,           0.0055473,           0.0061879,            0.008119,            0.008119,            0.008119
                  97,            0.043093,            0.010943,            0.011079,             0.99188,                   1,               0.995,              0.7249,            0.029841,           0.0050699,           0.0064619,           0.0080992,           0.0080992,           0.0080992
                  98,            0.032806,           0.0096516,            0.010635,             0.99611,                   1,               0.995,             0.70591,            0.026392,           0.0051393,           0.0058831,           0.0080794,           0.0080794,           0.0080794
                  99,            0.034065,            0.010832,           0.0099167,             0.97384,                   1,             0.99381,             0.68658,            0.023578,           0.0050209,            0.005616,           0.0080596,           0.0080596,           0.0080596
                 100,            0.028636,           0.0079935,            0.009593,             0.84162,                0.95,             0.97304,             0.67233,            0.030177,           0.0051119,           0.0054845,           0.0080398,           0.0080398,           0.0080398
                 101,            0.032058,            0.010536,            0.011104,             0.96505,                   1,               0.995,             0.77558,            0.021706,           0.0048687,           0.0053819,             0.00802,             0.00802,             0.00802
                 102,            0.028615,           0.0079102,           0.0096897,             0.91637,             0.97602,             0.98514,             0.72238,            0.031912,           0.0049717,            0.005385,           0.0080002,           0.0080002,           0.0080002
                 103,            0.034475,            0.009577,            0.010798,             0.99616,                   1,               0.995,             0.70997,            0.025885,           0.0046939,           0.0054389,           0.0079804,           0.0079804,           0.0079804
                 104,            0.028167,           0.0085125,             0.01213,             0.96554,             0.99781,               0.995,              0.7406,            0.022767,           0.0048362,           0.0055528,           0.0079606,           0.0079606,           0.0079606
                 105,            0.030589,            0.010893,             0.01195,             0.86937,                   1,             0.97261,             0.69908,            0.027881,           0.0049405,           0.0051391,           0.0079408,           0.0079408,           0.0079408
                 106,            0.030866,            0.010771,            0.014123,              0.9971,                   1,               0.995,             0.71069,            0.025621,           0.0049387,           0.0052445,            0.007921,            0.007921,            0.007921
                 107,            0.034873,            0.009788,           0.0096097,             0.99681,                   1,               0.995,             0.64001,            0.032366,           0.0048168,           0.0050204,           0.0079012,           0.0079012,           0.0079012
                 108,            0.032156,           0.0085345,            0.013243,             0.99599,                   1,               0.995,             0.66123,            0.028078,           0.0051175,           0.0051732,           0.0078814,           0.0078814,           0.0078814
                 109,            0.034048,           0.0085271,           0.0088601,             0.99397,                   1,               0.995,             0.76123,            0.023541,           0.0048187,           0.0056225,           0.0078616,           0.0078616,           0.0078616
                 110,             0.03052,           0.0095392,             0.01291,             0.95226,                   1,             0.99242,             0.66152,            0.029724,           0.0050503,           0.0052362,           0.0078418,           0.0078418,           0.0078418
                 111,            0.031911,           0.0090922,            0.015444,             0.99518,                   1,               0.995,             0.75599,            0.025543,           0.0047673,           0.0052816,            0.007822,            0.007822,            0.007822
                 112,            0.035758,            0.010739,            0.011701,              0.9815,                   1,               0.995,             0.73318,            0.032191,           0.0049329,           0.0071604,           0.0078022,           0.0078022,           0.0078022
                 113,            0.033838,            0.010653,           0.0083876,              0.9479,                   1,               0.995,             0.68762,            0.025186,           0.0048718,           0.0086761,           0.0077824,           0.0077824,           0.0077824
                 114,            0.028749,           0.0077146,            0.011685,              0.9423,             0.98579,             0.99242,             0.72916,            0.022636,           0.0051212,           0.0082217,           0.0077626,           0.0077626,           0.0077626
                 115,            0.026024,           0.0097728,            0.012057,             0.83592,              0.9387,             0.98962,             0.74957,            0.022588,           0.0050159,           0.0094203,           0.0077428,           0.0077428,           0.0077428
                 116,            0.031318,           0.0090064,            0.009313,             0.93002,             0.98859,               0.995,             0.66954,            0.023301,           0.0053111,           0.0082817,            0.007723,            0.007723,            0.007723
                 117,            0.029656,            0.011046,            0.010632,             0.97032,             0.99686,               0.995,             0.78666,            0.021132,           0.0049154,           0.0060067,           0.0077032,           0.0077032,           0.0077032
                 118,            0.029175,            0.010017,            0.012602,             0.88135,                   1,             0.97565,             0.72134,            0.034847,           0.0052685,            0.004885,           0.0076834,           0.0076834,           0.0076834
                 119,            0.031063,           0.0078333,           0.0087988,             0.99636,                   1,               0.995,             0.75642,            0.020043,           0.0047443,             0.00452,           0.0076636,           0.0076636,           0.0076636
                 120,            0.028514,           0.0089964,           0.0081147,             0.98479,                   1,               0.995,             0.67874,            0.029106,           0.0050169,           0.0047049,           0.0076438,           0.0076438,           0.0076438
                 121,            0.030217,           0.0089339,            0.008207,             0.99242,             0.99475,               0.995,             0.74698,            0.024748,           0.0048189,           0.0045482,            0.007624,            0.007624,            0.007624
                 122,            0.029065,           0.0084288,            0.008211,             0.97597,             0.98559,               0.995,             0.85435,            0.025008,           0.0047593,           0.0055929,           0.0076042,           0.0076042,           0.0076042
                 123,             0.03446,           0.0070803,           0.0077388,             0.95445,             0.96747,             0.99262,             0.62556,            0.027074,           0.0049822,           0.0063676,           0.0075844,           0.0075844,           0.0075844
                 124,            0.027452,           0.0088237,           0.0089811,             0.99352,                   1,               0.995,             0.63923,            0.021213,           0.0046627,           0.0043932,           0.0075646,           0.0075646,           0.0075646
                 125,            0.024357,           0.0078545,           0.0071526,             0.98908,                   1,               0.995,             0.69012,            0.027179,           0.0048193,           0.0038338,           0.0075448,           0.0075448,           0.0075448
                 126,            0.038047,            0.010007,           0.0079718,              0.9918,             0.99908,               0.995,             0.71607,            0.022958,           0.0046709,           0.0040618,            0.007525,            0.007525,            0.007525
                 127,            0.027556,           0.0080784,           0.0079857,             0.99608,             0.99463,               0.995,             0.82036,            0.028324,           0.0046715,           0.0038513,           0.0075052,           0.0075052,           0.0075052
                 128,            0.032036,           0.0089155,           0.0080889,             0.99722,                   1,               0.995,             0.75411,            0.019787,           0.0045478,           0.0041001,           0.0074854,           0.0074854,           0.0074854
                 129,            0.024305,           0.0094384,           0.0091752,             0.99759,              0.9974,               0.995,             0.73596,            0.025802,           0.0047307,            0.003968,           0.0074656,           0.0074656,           0.0074656
                 130,            0.031052,           0.0083631,            0.015449,             0.99658,                   1,               0.995,             0.80918,            0.018504,           0.0043699,           0.0042325,           0.0074458,           0.0074458,           0.0074458
                 131,            0.023822,           0.0095123,           0.0083426,             0.99526,                   1,               0.995,             0.73261,            0.026157,           0.0043722,           0.0041028,            0.007426,            0.007426,            0.007426
                 132,            0.030236,           0.0089984,            0.010172,             0.99624,                   1,               0.995,             0.78119,            0.024265,           0.0042473,           0.0043782,           0.0074062,           0.0074062,           0.0074062
                 133,            0.027465,           0.0089019,           0.0097824,             0.99506,                   1,               0.995,             0.76235,            0.022839,           0.0044909,           0.0043794,           0.0073864,           0.0073864,           0.0073864
                 134,            0.032055,           0.0095684,            0.015714,             0.87811,                   1,             0.98423,             0.69899,            0.025156,           0.0044166,           0.0043863,           0.0073666,           0.0073666,           0.0073666
                 135,            0.026853,           0.0071919,           0.0082372,             0.98085,                   1,               0.995,             0.69273,            0.023529,           0.0045956,           0.0044151,           0.0073468,           0.0073468,           0.0073468
                 136,            0.029367,           0.0088907,           0.0077945,             0.99507,                   1,               0.995,              0.8003,            0.022311,           0.0042242,            0.004473,            0.007327,            0.007327,            0.007327
                 137,            0.026045,           0.0087175,           0.0078934,             0.99598,                   1,               0.995,             0.71535,            0.026352,           0.0046247,           0.0043697,           0.0073072,           0.0073072,           0.0073072
                 138,            0.034153,           0.0096712,            0.008454,             0.99644,                   1,               0.995,             0.83395,            0.020079,           0.0044565,           0.0044503,           0.0072874,           0.0072874,           0.0072874
                 139,            0.028111,           0.0088659,            0.010964,             0.97538,             0.99972,               0.995,             0.70037,            0.021533,             0.00447,           0.0043492,           0.0072676,           0.0072676,           0.0072676
                 140,            0.029241,           0.0096774,           0.0091288,             0.99673,                   1,               0.995,             0.78052,             0.01933,           0.0044883,           0.0041759,           0.0072478,           0.0072478,           0.0072478
                 141,            0.030415,           0.0086794,           0.0085417,              0.9967,                   1,               0.995,             0.71356,            0.019934,           0.0045058,           0.0040953,            0.007228,            0.007228,            0.007228
                 142,            0.028356,            0.010197,           0.0079249,             0.99643,                   1,               0.995,             0.70965,            0.024376,           0.0047313,           0.0041564,           0.0072082,           0.0072082,           0.0072082
                 143,            0.031881,            0.010175,            0.010548,              0.9959,                   1,               0.995,             0.78979,            0.016425,            0.004393,           0.0041278,           0.0071884,           0.0071884,           0.0071884
                 144,            0.023188,            0.006947,           0.0092344,             0.98233,                   1,               0.995,             0.75205,            0.022208,           0.0046569,           0.0042222,           0.0071686,           0.0071686,           0.0071686
                 145,            0.028772,           0.0094371,           0.0076301,             0.99558,                   1,               0.995,             0.77551,            0.025677,           0.0044274,           0.0040398,           0.0071488,           0.0071488,           0.0071488
                 146,            0.030129,           0.0093812,           0.0081544,             0.99671,                   1,               0.995,             0.74345,            0.023568,           0.0045006,           0.0041119,            0.007129,            0.007129,            0.007129
                 147,            0.030115,            0.010241,           0.0074539,               0.997,                   1,               0.995,             0.79175,            0.018554,           0.0043478,           0.0038798,           0.0071092,           0.0071092,           0.0071092
                 148,            0.023912,           0.0083286,           0.0083708,             0.99712,                   1,               0.995,              0.7364,            0.025185,           0.0043957,           0.0039329,           0.0070894,           0.0070894,           0.0070894
                 149,            0.026564,           0.0089389,           0.0063688,             0.99682,                   1,               0.995,             0.80858,            0.018872,           0.0040939,           0.0038243,           0.0070696,           0.0070696,           0.0070696
                 150,            0.029977,           0.0088725,           0.0099883,             0.99677,                   1,               0.995,             0.77946,            0.024439,           0.0043402,           0.0039202,           0.0070498,           0.0070498,           0.0070498
                 151,            0.025967,           0.0082097,           0.0064042,             0.99623,                   1,               0.995,             0.80938,            0.018928,           0.0042045,            0.003782,             0.00703,             0.00703,             0.00703
                 152,            0.026758,           0.0078075,           0.0098629,             0.99512,                   1,               0.995,             0.73727,            0.022708,           0.0042011,           0.0039753,           0.0070102,           0.0070102,           0.0070102
                 153,            0.026505,           0.0087475,           0.0064412,             0.99593,                   1,               0.995,             0.77446,            0.019372,           0.0042092,           0.0039897,           0.0069904,           0.0069904,           0.0069904
                 154,            0.022411,           0.0072253,           0.0057004,             0.99606,                   1,               0.995,             0.80448,            0.021976,           0.0041967,           0.0039771,           0.0069706,           0.0069706,           0.0069706
                 155,            0.023372,           0.0092246,           0.0081151,             0.99606,                   1,               0.995,             0.78634,            0.018854,           0.0041045,           0.0041399,           0.0069508,           0.0069508,           0.0069508
                 156,            0.025275,           0.0076899,           0.0087092,             0.99528,                   1,               0.995,             0.77192,            0.017928,            0.004006,           0.0044422,            0.006931,            0.006931,            0.006931
                 157,            0.021887,           0.0072739,           0.0097977,             0.99647,                   1,               0.995,             0.82649,            0.021957,           0.0039935,            0.004306,           0.0069112,           0.0069112,           0.0069112
                 158,            0.024066,           0.0066781,           0.0080026,             0.99573,                   1,               0.995,              0.8153,            0.017883,           0.0040272,           0.0038373,           0.0068914,           0.0068914,           0.0068914
                 159,            0.022365,           0.0088732,           0.0066089,             0.99519,                   1,               0.995,             0.74955,            0.020859,           0.0041619,           0.0038823,           0.0068716,           0.0068716,           0.0068716
                 160,            0.025909,           0.0070154,           0.0073867,             0.99267,                   1,               0.995,             0.80347,            0.019697,           0.0041359,           0.0038781,           0.0068518,           0.0068518,           0.0068518
